,0,1,2
20,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 ,0
21,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.066% ,1
22,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.066 ,0
23,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL ibu VAL  ,COL ibu VAL  ,0
24,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery_id VAL 177 ,COL brewery_id VAL 177 ,0
25,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery-name VAL 18th Street Brewery ,COL brewery-name VAL 18th Street Brewery ,0
26,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary OK COL state VAL IN ,COL city VAL Gary OK ,1
27,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL city VAL Gary ,0
28,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL  ,COL state VAL  ,1
29,COL beer-name VAL Devil's Cup COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.066 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL state VAL IN ,0
30,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL index VAL 3 ,COL index VAL 3 ,0
31,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL id VAL 2264 ,COL id VAL 2264 ,0
32,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL beer-name VAL Rise of the Phoenix ,COL beer-name VAL Rise of the Phoenix ,0
33,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL style VAL American IPA ,COL style VAL American IPA ,0
34,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 oz. COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 oz. ,1
35,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 ,0
36,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.071% ,1
37,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.071 ,0
38,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL ibu VAL  ,COL ibu VAL  ,0
39,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery_id VAL 177 ,COL brewery_id VAL 177 ,0
40,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery-name VAL 18th Street Brewery ,COL brewery-name VAL 18th Street Brewery ,0
41,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary CO COL state VAL IN ,COL city VAL Gary CO ,1
42,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL city VAL Gary ,0
43,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL  ,COL state VAL  ,1
44,COL beer-name VAL Rise of the Phoenix COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.071 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL state VAL IN ,0
45,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL index VAL 4 ,COL index VAL 4 ,0
46,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL id VAL 2263 ,COL id VAL 2263 ,0
47,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL beer-name VAL Sinister ,COL beer-name VAL Sinister ,0
48,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL style VAL American Double / Imperial IPA ,COL style VAL American Double / Imperial IPA ,0
49,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 OZ. COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 OZ. ,1
50,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 ,0
51,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL ibu VAL  ,COL ibu VAL  ,0
52,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery_id VAL 177 ,COL brewery_id VAL 177 ,0
53,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery-name VAL 18th Street Brewery ,COL brewery-name VAL 18th Street Brewery ,0
54,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary MI COL state VAL IN ,COL city VAL Gary MI ,1
55,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL city VAL Gary ,0
56,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL  ,COL state VAL  ,1
57,COL beer-name VAL Sinister COL style VAL American Double / Imperial IPA COL ounces VAL 12 COL abv VAL 0.09% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL state VAL IN ,0
58,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL index VAL 5 ,COL index VAL 5 ,0
59,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL id VAL 2262 ,COL id VAL 2262 ,0
60,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL beer-name VAL Sex and Candy ,COL beer-name VAL Sex and Candy ,0
61,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL style VAL American IPA ,COL style VAL American IPA ,0
62,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 oz. Alumi-Tek COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 oz. Alumi-Tek ,1
63,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 ,0
64,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.075% ,1
65,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.075 ,0
66,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL ibu VAL  ,COL ibu VAL  ,0
67,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery_id VAL 177 ,COL brewery_id VAL 177 ,0
68,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery-name VAL 18th Street Brewery ,COL brewery-name VAL 18th Street Brewery ,0
69,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary SC COL state VAL IN ,COL city VAL Gary SC ,1
70,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL city VAL Gary ,0
71,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL  ,COL state VAL  ,1
72,COL beer-name VAL Sex and Candy COL style VAL American IPA COL ounces VAL 12 COL abv VAL 0.075 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL state VAL IN ,0
73,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL index VAL 6 ,COL index VAL 6 ,0
74,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL id VAL 2261 ,COL id VAL 2261 ,0
75,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL beer-name VAL Black Exodus ,COL beer-name VAL Black Exodus ,0
76,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL style VAL Oatmeal Stout ,COL style VAL Oatmeal Stout ,0
77,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 ounce COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 ounce ,1
78,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 ,0
79,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.077% ,1
80,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL abv VAL 0.077 ,0
81,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL ibu VAL  ,COL ibu VAL  ,0
82,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery_id VAL 177 ,COL brewery_id VAL 177 ,0
83,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery-name VAL 18th Street Brewery ,COL brewery-name VAL 18th Street Brewery ,0
84,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary TN COL state VAL IN ,COL city VAL Gary TN ,1
85,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL city VAL Gary ,0
86,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL  ,COL state VAL  ,1
87,COL beer-name VAL Black Exodus COL style VAL Oatmeal Stout COL ounces VAL 12 COL abv VAL 0.077 COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL state VAL IN ,0
88,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL index VAL 7 ,COL index VAL 7 ,0
89,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL id VAL 2260 ,COL id VAL 2260 ,0
90,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL beer-name VAL Lake Street Express ,COL beer-name VAL Lake Street Express ,0
91,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL style VAL American Pale Ale (APA) ,COL style VAL American Pale Ale (APA) ,0
92,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 oz. Silo Can COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 oz. Silo Can ,1
93,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL ounces VAL 12 ,0
94,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL ibu VAL  ,COL ibu VAL  ,0
95,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery_id VAL 177 ,COL brewery_id VAL 177 ,0
96,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN SEP COL brewery-name VAL 18th Street Brewery ,COL brewery-name VAL 18th Street Brewery ,0
97,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary WV COL state VAL IN ,COL city VAL Gary WV ,1
98,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL IN ,COL city VAL Gary ,0
99,COL beer-name VAL Lake Street Express COL style VAL American Pale Ale (APA) COL ounces VAL 12 COL abv VAL 0.045% COL ibu VAL  COL brewery_id VAL 177 COL brewery-name VAL 18th Street Brewery COL city VAL Gary COL state VAL  ,COL state VAL  ,1
