title,movieId
Seven Gates Pale Ale,2665
21,2666
Root Stock,2667
Stevens Point WI,2668
Louie’s Demise Immort-Ale (2010),2669
0.082,2670
387,2671
1316,2672
Swashbuckler Brewing Company,2673
875,2674
Bay of Bengal Double IPA (2014),2675
1166,2676
444,2677
1933,2678
2169,2679
108,2680
Abominable Ale,2681
1082,2682
Back East Golden Ale,2683
Lizzy's Red,2684
1036,2685
2509,2686
2502,2687
2518,2688
1882,2689
OB-1 Organic Ale,2690
2041,2691
121,2692
Festeroo Winter Ale,2693
North Woodstock NH,2694
1348,2695
2288,2696
Evansville,2697
2621,2698
Brownstone,2699
1206,2700
Humulus Nimbus Super Pale Ale,2701
1733,2702
1521,2703
Habitus IPA,2704
Karbach Brewing Company,2705
Lumberyard Red Ale,2706
AXL Pale Ale,2707
Surly Brewing Company,2708
U.S. Pale Ale,2709
Dead-Eye DIPA,2710
Rise Up Red,2711
1778,2712
Alpha Ale,2713
722,2714
Bleeding Buckeye Red Ale,2715
2391,2716
Yeti  Imperial Stout,2717
Schilling Hard Cider,2718
Alameda Brewing,2719
2657,2720
1170,2721
712,2722
2284,2723
787,2724
2635,2725
Wild Wolf American Pilsner,2726
Wet Hot American Wheat Ale,2727
Snowcat Coffee Stout,2728
801,2729
Boxer,2730
2503,2731
701,2732
Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,2733
Beelzebub,2734
2112,2735
741,2736
St. Julian Winery,2737
2597,2738
Marooned On Hog Island,2739
Upslope Pumpkin Ale,2740
Pumpkin Patch Ale (2012),2741
Aaah Bock Lager,2742
Sparkle,2743
Trebuchet Double IPA (2012),2744
1537,2745
2242,2746
832,2747
Pt. Bonita Rustic Lager,2748
84,2749
1946,2750
O’Malley’s IPA,2751
1295,2752
2032,2753
1538,2754
143,2755
Stone of Arbroath,2756
1633,2757
Coastal Extreme Brewing Company,2758
Pittsburgh PA,2759
1954,2760
1049,2761
Bastian,2762
Taxman Brewing Company,2763
Bad Axe Imperial IPA,2764
552,2765
843,2766
Big River Pilsner,2767
Shelbyville,2768
332,2769
Night Cat,2770
1314,2771
Pumpkinhead Ale,2772
1520,2773
2346,2774
Northwoods Brewpub,2775
Hop Knot IPA,2776
King Winterbolt Winter Ale,2777
Hardy,2778
Pete's Wicked Bohemian Pilsner (1997),2779
Scotty K NA,2780
1128,2781
Common Sense Kentucky Common Ale,2782
Berliner Weisse,2783
El Hefe Speaks,2784
1920,2785
1217,2786
Bravo Four Point,2787
0.075,2788
Side Kick Kölsch,2789
Kent,2790
Fargo Brewing Company,2791
Poleeko Gold Pale Ale (2009),2792
1989,2793
1274,2794
Saranac Golden Pilsener (2003),2795
Bodacious Bock,2796
Ryecoe,2797
Rico Sauvin,2798
Kiss Off IPA,2799
Warped Wing Brewing Company,2800
1347,2801
2257,2802
Occidental Kölsch,2803
52,2804
Black Star Double Hopped Golden Lager (24 oz.),2805
Henderson,2806
2663,2807
Epitome,2808
193,2809
410,2810
SUM'R,2811
0.037,2812
Denver CO,2813
Star Runner,2814
621,2815
0.087,2816
1835,2817
Galaxy High,2818
Weiss Trash Culture,2819
Paleo IPA,2820
2232,2821
2264,2822
Leatherhead Red,2823
Bear Ass Brown,2824
Colorado Springs,2825
American Adjunct Lager,2826
Pick Axe Blonde Ale,2827
2530,2828
Hoppy Boy,2829
College Street Brewhouse and Pub,2830
Hop Shock IPA,2831
116,2832
569,2833
1713,2834
Hop Shock IPA (2010),2835
2633,2836
Rudie Session IPA,2837
810,2838
Ozzy,2839
1491,2840
South Lyon,2841
0.065,2842
0.07,2843
Original Slacker Ale,2844
Sockeye Maibock,2845
Skylight,2846
638,2847
Riverwalk Blonde Ale,2848
2562,2849
525,2850
Petoskey MI,2851
Hopnoxious Imperial IPA,2852
Couch Select Lager,2853
642,2854
Solitude,2855
Cherry Bomb,2856
Ale Asylum,2857
253,2858
1101,2859
Wynona's Big Brown Ale,2860
2095,2861
6-4-3 Double Play Pilsner,2862
688,2863
Captain's Daughter,2864
568,2865
American Amber / Red Ale,2866
Duluth MN,2867
Diamond Springs,2868
Grateful White,2869
1613,2870
Sol Drifter,2871
Saint Archer Brewery,2872
Passion Fruit Prussia,2873
1727,2874
1640,2875
2588,2876
1676,2877
822,2878
1344,2879
Kamen Knuddeln,2880
Kona,2881
Edwards CO,2882
1283,2883
2536,2884
Blue Point Brewing Company,2885
842,2886
Yard Sale Amber Ale,2887
2010,2888
1568,2889
Moab,2890
829,2891
Clean Shave IPA,2892
Welcome to Scoville,2893
1655,2894
746,2895
1956,2896
2062,2897
1248,2898
1924,2899
Oklahoma Suks,2900
123,2901
Molotov Lite,2902
Centennial Beer Company,2903
Birmingham,2904
Manheim,2905
Tallgrass Ale,2906
Tybee Island Blonde,2907
Rules are Rules,2908
Narragansett Cream Ale,2909
Stillwater,2910
Core ESB,2911
1644,2912
Milk Mustachio Stout,2913
Peaches & Cream,2914
Honey Lav,2915
1086,2916
2600,2917
Ashland OR,2918
Red Hare Brewing Company,2919
151,2920
Presidential Pils,2921
1133,2922
773,2923
1828,2924
1870,2925
East India Pale Ale,2926
1183,2927
197,2928
772,2929
Patty's Chile Beer,2930
2221,2931
English Pale Ale,2932
1589,2933
More Cowbell,2934
Goodlife Brewing Co.,2935
Meadville PA,2936
1929,2937
377,2938
VT,2939
1302,2940
Cold Press,2941
2652,2942
Barrio Tucson Blonde,2943
2026,2944
Resurrected,2945
371,2946
Amazon Princess IPA,2947
Chugach Session Ale,2948
Green Room Brewing,2949
Harpoon IPA (2010),2950
0.089,2951
Hangar 24 Craft Brewery,2952
Wilkes-Barre,2953
Great Crescent Oktoberfest Lager,2954
1184,2955
2187,2956
Black Star Double Hopped Golden Lager (12 oz.),2957
Helena,2958
1500,2959
661,2960
1290,2961
1753,2962
1038,2963
2282,2964
691,2965
Aloha B’ak’tun,2966
Dale's Pale Ale (10 Year Anniversary),2967
1918,2968
44,2969
2135,2970
Pottstown PA,2971
1065,2972
Cutthroat Pale Ale,2973
1272,2974
1121,2975
943,2976
2454,2977
2681,2978
2108,2979
Grapevine Craft Brewery,2980
Ten Fidy Imperial Stout (2008),2981
Minhas Light (2012),2982
WET,2983
355,2984
2692,2985
#003 Brown & Robust Porter,2986
1269,2987
FL,2988
American Pale Lager,2989
Bikini Blonde Lager,2990
Churchkey Pilsner Style Beer,2991
Barrel Aged Seven Devils Imperial Stout,2992
2247,2993
Good People Brewing Company,2994
2501,2995
1250,2996
1382,2997
Rauchbier,2998
2551,2999
1821,3000
1776,3001
Extra Pale Ale,3002
2328,3003
Moar,3004
266,3005
Blackberry Wheat,3006
2216,3007
738,3008
Hilliard's Beer,3009
1554,3010
2572,3011
Maggie's Leap,3012
Pipeworks Brewing Company,3013
Warrenville,3014
Nuit Serpent,3015
DC,3016
Eau Claire,3017
Tin Roof Watermelon Wheat,3018
Great Crescent Blonde Ale (2011),3019
Sir William's English Brown Ale,3020
Le Mort Vivant (2011),3021
Rye Wit,3022
1215,3023
1791,3024
Pumpkin Beast,3025
Belfast,3026
2432,3027
1622,3028
Schlafly Summer Lager,3029
Workers Comp Saison,3030
HopArt,3031
Grey Sail Brewing of Rhode Island,3032
Avon,3033
New Orleans,3034
496,3035
New Cleveland Palesner,3036
Sanctified,3037
Harness the Winter,3038
Lancaster,3039
1597,3040
Abominable Winter Ale (2012),3041
Pinner Throwback IPA,3042
Ray Ray’s Pale Ale,3043
Talkeetna,3044
Bourbon Barrel Aged Coconut Porter,3045
Astoria,3046
395,3047
Athens GA,3048
Single Hop Ale,3049
Oak Aged Cider,3050
0.027000000000000003%,3051
161,3052
1702,3053
1915,3054
Dripping Springs,3055
2208,3056
Nooner,3057
Boji Blue Pale Ale,3058
2223,3059
Over Ale,3060
486,3061
Lancaster German Style Kölsch,3062
Green Bullet Organic India Pale Ale,3063
766,3064
King Street Blonde Ale,3065
1798,3066
Quick Wit Belgianesque Ale,3067
122,3068
Wynkoop Brewing Company,3069
0.09%,3070
Underdog Atlantic Lager,3071
651,3072
887,3073
Three Creeks Brewing,3074
Three Skulls Ale Pale Ale,3075
2506,3076
1418,3077
2400,3078
352,3079
1015,3080
1906,3081
1758,3082
2662,3083
Deflator,3084
Morning Wood Wheat (Current),3085
Acidulated Trip,3086
Hop Bomber Rye Pale Ale,3087
Mehana Brewing Co.,3088
Golden State Ale,3089
Screaming Eagle Special Ale ESB,3090
Kaleidoscope Collaboration 2012,3091
Maine Island Trail Ale,3092
Prescott,3093
2295,3094
1775,3095
Flanders Oud Bruin,3096
2477,3097
Elevation Triple India Pale Ale,3098
Wachusett Summer,3099
2365,3100
Seventh Son Hopped Red Ale,3101
Cedar Creek Brewery,3102
Perpetual Darkness,3103
1694,3104
West Portal Colorado Common Summer Ale,3105
WA,3106
Widespread Wit,3107
18th Street Brewery,3108
1565,3109
Big Swell IPA,3110
Sunbru Kölsch,3111
Wheat the People,3112
733,3113
Belgian Strong Pale Ale,3114
WinterWonderGrass Festival Ale,3115
Humbucker Helles,3116
Sunken Island IPA,3117
917,3118
Shreveport,3119
Estacada,3120
1931,3121
Peacemaker,3122
Luchesa Lager,3123
Fisherman's Pils,3124
Summer Ale,3125
Blue Boots IPA,3126
Manayunk Oktoberfest,3127
Bark Bite IPA,3128
2423,3129
1437,3130
When Helles Freezes Over,3131
590,3132
1940,3133
Last Call Imperial Amber Ale,3134
Redacted Rye IPA,3135
Old Chico Crystal Wheat,3136
850,3137
1089,3138
1134,3139
727,3140
1120,3141
227,3142
317,3143
Union Jack,3144
1068,3145
Trauger Pilsner,3146
1455,3147
Hopadillo India Pale Ale,3148
Organic Baba Black Lager,3149
Morgan Street Oktoberfest,3150
0.054,3151
2513,3152
Hopworks IPA,3153
Commotion APA,3154
La Ferme Urbaine Farmhouse Ale,3155
Farmer Brown Ale,3156
1194,3157
166,3158
469,3159
452,3160
2583,3161
Grand Circus IPA,3162
Kirkwood Station Brewing Company,3163
1451,3164
Woolybugger Wheat,3165
1659,3166
Sundown,3167
Hop Drop 'N Roll IPA,3168
Lockland,3169
1030,3170
381,3171
Lil' Brainless Raspberries,3172
Middleburg Heights,3173
409,3174
0.067%,3175
Evo IPA,3176
Ghost Rider Pale Ale (2013),3177
1045,3178
1861,3179
Confluence Brewing Company,3180
2381,3181
1951,3182
898,3183
1142,3184
20,3185
1851,3186
0.086,3187
Excess IPL,3188
Sherwood Forest Brewers,3189
Bloody Show,3190
1881 California Red,3191
2495,3192
Rahr's Blonde,3193
1190,3194
2121,3195
Autumn Winds,3196
2660,3197
1172,3198
1716,3199
1843,3200
American Pale Wheat Ale,3201
Knotty Blonde Ale,3202
Johan the Barleywine,3203
690,3204
1422,3205
Odyssey Imperial IPA,3206
Jessie's Garage,3207
Laughing Dog IPA,3208
1800,3209
1724,3210
Pyramid Breweries,3211
1534,3212
16.0 OZ.,3213
564,3214
Sweet Potato Ale,3215
Ferus Fluxus Wild Belgian Pale Ale,3216
471,3217
#9,3218
Big Sky Brewing Company,3219
376,3220
953,3221
Draught Hard Apple Cider,3222
Hale's Pale American Ale,3223
2325,3224
2389,3225
Four Horsemen Brewing Company,3226
Kilt Lifter Scottish-Style Ale (2009),3227
923,3228
Jam Session,3229
1213,3230
Iron Mike Pale Ale,3231
Icey.P.A.,3232
1636,3233
Pine Street Brewery,3234
Dry Dock Hefeweizen,3235
Fullsteam Brewery,3236
Trail Maker Pale Ale,3237
818,3238
978,3239
Giant DIPA,3240
Hopportunity Knocks IPA,3241
1177,3242
Sankaty Light Lager,3243
Mount Pleasant,3244
2656,3245
509,3246
Classique,3247
Nebraska Brewing Company,3248
2003,3249
2012,3250
Ring of Dingle,3251
1899,3252
Black Thunder,3253
2418,3254
Battle LIne,3255
The 12th Can™,3256
2229,3257
Beasts A'Burnin',3258
Schilling & Company,3259
Ghost Bike Pale Ale,3260
1263,3261
2234,3262
Count Hopula (Vault Series),3263
613,3264
Back East Porter,3265
1801,3266
Straub Beer (Current),3267
1910,3268
Boathouse Blonde,3269
Alaskan Brewing Company,3270
1353,3271
Ski Patrol,3272
2350,3273
"You're My Boy, Blue",3274
The Lawn Ranger,3275
Grapefruit Jungle (GFJ),3276
2609,3277
Rahr & Sons Brewing Company,3278
1409,3279
Big Bend Brewing Company,3280
Cowbell,3281
Fat Badger,3282
Golden Road Hefeweizen (2012),3283
343,3284
1167,3285
Schlafly Hefeweizen,3286
2611,3287
White Thai,3288
Crabtree Oatmeal Stout,3289
Old Chub,3290
1051,3291
Mound Builder IPA,3292
2129,3293
Orlison Brewing Company,3294
Saison 88,3295
658,3296
828,3297
878,3298
KelSo Nut Brown Lager,3299
1264,3300
Saddle Bronc Brown Ale (2013),3301
Cambridge Brewing Company,3302
Plant City,3303
Rustic Red,3304
1356,3305
Hays,3306
1268,3307
1839,3308
Old Ale,3309
The Velvet Fog,3310
90,3311
Banner American Ale,3312
1464,3313
PV Muckle (2013),3314
Lake Geneva WI,3315
94,3316
Tin Roof Brewing Company,3317
Second Wind Pale Ale,3318
2488,3319
Lil SIPA,3320
Fearless Brewing Company,3321
Epicenter Amber Ale,3322
The Golden One,3323
Upslope Brown Ale,3324
406,3325
0.09699999999999999%,3326
187,3327
2684,3328
Erie,3329
Louisville,3330
1161,3331
962,3332
2184,3333
1471,3334
SummerBright Ale,3335
Tröegs Brewing Company,3336
0.047%,3337
Harpoon Brewery,3338
Crazy Mountain Amber Ale,3339
Good Life Brewing Company,3340
Caldera IPA,3341
145,3342
Painted Turtle,3343
Matt Brewing Company,3344
1985,3345
2618,3346
Calyptra,3347
2038,3348
South Burlington,3349
Newport,3350
Prescott Brewing Company,3351
2430,3352
649,3353
Archer's Ale (2004),3354
Weize Guy,3355
A Beer,3356
Very Noddy Lager (Current),3357
Uncle John's Fruit House Winery,3358
Bomb Lager (New Recipe),3359
Pile O'Dirt Porter,3360
2053,3361
Uncle Billy's Brewery and Smokeh...,3362
Bronx Pale Ale,3363
1687,3364
1559,3365
Winter Warmer,3366
Burn 'Em Brewing,3367
1653,3368
Number 22 Porter,3369
Gwar Beer,3370
238,3371
Owney Irish Style Red Ale,3372
Ginja Ninja,3373
1417,3374
1863,3375
2298,3376
99,3377
543,3378
Rogers,3379
2069,3380
678,3381
1267,3382
Gary,3383
397,3384
Tumbleweed IPA,3385
Belgian Pale Ale,3386
Daisy Cutter Pale Ale,3387
Buckeye Brewing,3388
2273,3389
Dubbel,3390
1952,3391
Saucy Intruder,3392
267,3393
Jack Pine Savage,3394
Pomegranate Wheat (2008),3395
0.071%,3396
Palisade Brewing Company,3397
1175,3398
SoDo Brown Ale,3399
219,3400
837,3401
2259,3402
Stump Knocker Pale Ale,3403
1253,3404
577,3405
706,3406
Black IPA,3407
950,3408
1629,3409
Paddy Pale Ale,3410
Road 2 Ruin Double IPA,3411
Tropicalia,3412
Fort Wayne,3413
Bottom Up Belgian Wit,3414
Shipyard Summer Ale,3415
19,3416
Rochester,3417
2313,3418
4000 Footer IPA,3419
Power House Porter,3420
2318,3421
Hardywood Cream Ale,3422
1784,3423
1853,3424
Jalapeno Pale Ale,3425
Original Orange Blossom Ale (Current),3426
Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,3427
BLAKKR,3428
138,3429
Oskar Blues Brewery,3430
182,3431
8,3432
Point Special Lager,3433
Happy Cider,3434
Everett,3435
Bloomfield,3436
1674,3437
Zaison,3438
762,3439
NE,3440
2403,3441
Mr. Blue Sky,3442
Pawcatuck,3443
1156,3444
2349,3445
Gainesville,3446
La Perouse White,3447
1165,3448
711,3449
1671,3450
Chaotic Double IPA,3451
2442,3452
St Petersburg,3453
1104,3454
Lahaina,3455
Warbird Brewing Company,3456
2595,3457
405,3458
2306,3459
Carolina Brewery,3460
1844,3461
Great Crescent IPA (2011),3462
2161,3463
487,3464
1859,3465
Black Exodus,3466
Pumpkin Ale,3467
2548,3468
101,3469
Sweet Action,3470
NC,3471
942,3472
1578,3473
Gordon (2005),3474
Gator Tail Brown Ale,3475
2249,3476
American Dark Wheat Ale,3477
870,3478
Flying Dog Brewery,3479
Hop Farm IPA,3480
Carolina Lighthouse (2007),3481
2678,3482
Phoenix Pale Ale,3483
Masked Bandit IPA,3484
34,3485
1712,3486
Dolores River Brewery,3487
1059,3488
Boat Beer,3489
1197,3490
302,3491
Broomfield,3492
570,3493
Houston TX,3494
MCA,3495
Point the Way IPA (2012),3496
1247,3497
Madtree Brewing Company,3498
KY,3499
2277,3500
2687,3501
Mother Ale,3502
Hop Box Imperial IPA,3503
Jockamo IPA,3504
Almanac IPA,3505
Wandering Pelican,3506
Red Tank Cider Company,3507
Wasatch Apricot Hefeweizen,3508
974,3509
Old Forge Pumpkin Ale,3510
Peninsula Brewers Reserve (PBR),3511
Camelback,3512
2109,3513
2068,3514
929,3515
510,3516
201,3517
248,3518
2033,3519
0.055,3520
Manhattan KS,3521
1259,3522
1432,3523
0.093,3524
24,3525
Watermelon Wheat,3526
1423,3527
Island Wheat,3528
American Blonde Ale,3529
Boynton Beach,3530
981,3531
1970,3532
Farmer Wirtz India Pale Ale,3533
Mississippi Fire Ant,3534
Batch 69 IPA,3535
Old Town Ale,3536
1658,3537
Upslope Craft Lager,3538
1890,3539
Bare Hands Brewery,3540
933,3541
Hibernal Vinifera Stout,3542
277,3543
Rye Knot,3544
On-On Ale (2008),3545
1073,3546
CAN'D AID Foundation,3547
50,3548
2005,3549
Dry Dock Brewing Company,3550
Crozet,3551
Guest Lager,3552
2246,3553
Bacon Brown Ale,3554
Citrafest,3555
High Country Pilsner (Current),3556
Torrance,3557
The Gadget,3558
Hershey,3559
"Woodstock Inn, Station & Brewery",3560
San Francisco,3561
Anti-Hero IPA,3562
408,3563
Glabrous Brewing Company,3564
2392,3565
Rebirth Pale Ale,3566
1908,3567
Gerry Dog Stout,3568
901,3569
Epicenter Amber Ale (2010),3570
725,3571
2627,3572
Latitude 42 Brewing Company,3573
Abingdon,3574
Ten Fidy,3575
555,3576
Canton MA,3577
Dirty Bucket Brewing Company,3578
2272,3579
Los Angeles CA,3580
Evil Owl,3581
169,3582
Jailbreak Brewing Company,3583
2162,3584
Black Shirt Brewing Company,3585
2540,3586
146,3587
1297,3588
Stronghold,3589
Green Head IPA,3590
Pete's Wicked Summer Brew (1996),3591
971,3592
Boone,3593
114,3594
320,3595
Bent Hop Golden IPA,3596
Norm's Raggedy Ass IPA,3597
Secret Stache Stout,3598
Belmont,3599
Atlantic Amber Ale (2007),3600
Waynesville,3601
2179,3602
East Fairfield,3603
2058,3604
385,3605
1944,3606
Lewbricator Wheat Dopplebock,3607
Day Break 4-Grain Breakfast Beer,3608
2269,3609
811,3610
Maize & Blueberry,3611
Payette Brewing Company,3612
Mad Beach,3613
2141,3614
2180,3615
1056,3616
1680,3617
Dirtbag Dunkel,3618
2043,3619
Duckpin Pale Ale,3620
Bitter American,3621
2076,3622
Sous Chef,3623
1317,3624
1740,3625
Agent a Deux,3626
Easy Jack,3627
743,3628
Yoshi's Nectar,3629
41,3630
1146,3631
The Black Tooth Brewing Company,3632
O'Fallon Wheach,3633
1312,3634
1411,3635
Autumn Winds Fest Beer,3636
Vivant Tripel,3637
Dayman IPA,3638
Stupid Sexy Flanders,3639
Uroboros,3640
Brooklyn Center,3641
1345,3642
1335,3643
Peace Tree Brewing Company,3644
Honeyspot Road White IPA,3645
OH-PA Session Pale Ale,3646
2466,3647
451,3648
Sudice American Stout,3649
Santa Fe,3650
Suicide Blonde IPA,3651
Mr. Orange,3652
1900,3653
Little Sister India Style Session Ale,3654
Bohemian Brewery,3655
1536,3656
692,3657
Hattiesburg,3658
1750,3659
Monkey Chased the Weasel,3660
876,3661
1502,3662
Maui Brewing Company,3663
Barrel Aged Triomphe,3664
Headless Wylie,3665
Geary's Summer Ale,3666
947,3667
1486,3668
Post Time Kölsch,3669
Fort Worth,3670
1308,3671
José Martí American Porter,3672
Professor Black,3673
Overlord Imperial IPA,3674
Devil's Harvest Extra Pale Ale,3675
505,3676
Green Bay,3677
Paonia CO,3678
889,3679
OR,3680
2054,3681
0.098,3682
Sweet Georgia Brown,3683
Abita Amber,3684
Cornstalker Dark Wheat,3685
1991,3686
518,3687
432,3688
1709,3689
536,3690
86,3691
2338,3692
2312,3693
Idaho Springs CO,3694
1761,3695
People's Pale Ale,3696
IL,3697
Hefeweizen,3698
0.08199999999999999%,3699
372,3700
Everybody's Brewing,3701
Feel Like Maplin' Love,3702
Mr. Pineapple,3703
2191,3704
Rochester Red Ale,3705
1504,3706
1332,3707
647,3708
Main St. Virginia Ale,3709
Mastermind,3710
Sculpin IPA,3711
The Crusher,3712
Lucky Buck,3713
Mikerphone Brewing,3714
Bridgman,3715
1518,3716
243,3717
1106,3718
1210,3719
600,3720
Angry Adam,3721
King Street Hefeweizen,3722
Just IPA,3723
Suzy B Dirty Blonde Ale,3724
Martin House Brewing Company,3725
York,3726
2143,3727
594,3728
Flyin' HI.P.Hay,3729
OktoberFiesta,3730
Washita Wheat,3731
Aspen Brewing Company,3732
Portage,3733
Saison / Farmhouse Ale,3734
Magic Hat Brewing Company,3735
Kölsch 151,3736
2114,3737
245,3738
580,3739
2467,3740
40th Annual Bix Street Fest Copper Ale (Current),3741
680,3742
1460,3743
33 Select Brown Ale,3744
1916,3745
Samuel Adams Octoberfest,3746
2220,3747
118,3748
1446,3749
1672,3750
Burning Bush Smoked IPA,3751
Aurora Lager,3752
1725,3753
32°/50° Kölsch,3754
Iron Horse Pale Ale,3755
Two Henrys Brewing Company,3756
Green Monsta IPA,3757
2144,3758
Ball & Chain (2014),3759
Sheffield,3760
28,3761
715,3762
1448,3763
640,3764
1586,3765
Alphadelic IPA,3766
Upstate I.P.W.,3767
White Salmon,3768
Hijack,3769
Brunette Nut Brown Ale,3770
335,3771
1127,3772
Wee Mac Scottish-Style Ale,3773
49,3774
Tree Bucket,3775
Pumpkin Patch Ale,3776
416,3777
264,3778
Whitefish,3779
Lewisburg,3780
1855,3781
2590,3782
Flying Sailor,3783
2557,3784
Fenway American Pale Ale,3785
Double D Blonde,3786
1921,3787
Ashland,3788
2034,3789
Voodoo Brewery,3790
411,3791
1746,3792
394,3793
364,3794
2101,3795
Damnesia,3796
1942,3797
174,3798
Horny Goat Brew Pub,3799
10 Ton,3800
Newburyport,3801
Santa's Secret,3802
Anderson Valley Brewing Company,3803
269,3804
TailGate IPA,3805
593,3806
2616,3807
Farmer's Tan Red Ale,3808
Triangle Belgian Golden Ale,3809
557,3810
Atwater Brewery,3811
Scape Goat Pale Ale,3812
Roler Bock (Current),3813
1517,3814
Cincinnati OH,3815
Rising Tide Brewing Company,3816
0.06,3817
Black Me Stout,3818
769,3819
Terlingua Gold,3820
Houston,3821
2130,3822
5 Day IPA,3823
1284,3824
450 North Brewing Company,3825
2007,3826
237,3827
077XX,3828
Honey Kolsch,3829
2167,3830
The Traveler Beer Company,3831
Dale's Pale Ale,3832
Top Rope Mexican-style Craft Lager,3833
2287,3834
All Nighter Ale,3835
Phoenix Ale Brewery,3836
