userId,rating,movieId
67,4.0,5113
67,5.0,2670
67,6.0,7802
67,7.0,7378
67,8.0,6221
67,9.0,3330
67,10.0,3499
68,0.0,8287
68,1.0,5364
68,2.0,4955
68,3.0,4588
68,4.0,5113
68,5.0,7196
68,6.0,3185
68,7.0,7378
68,8.0,6221
68,9.0,3330
68,10.0,3499
69,0.0,7241
69,1.0,6111
69,2.0,6621
69,3.0,4887
69,4.0,5113
69,5.0,7581
69,6.0,7802
69,7.0,7163
69,8.0,4351
69,9.0,3330
69,10.0,3499
70,0.0,7844
70,1.0,4481
70,2.0,2639
70,3.0,5382
70,4.0,8658
70,5.0,8270
70,6.0,4714
70,7.0,7163
70,8.0,4351
70,9.0,3330
70,10.0,3499
71,0.0,2594
71,1.0,3328
71,2.0,7603
71,3.0,3994
71,4.0,3213
71,5.0,6084
71,6.0,5688
71,7.0,7163
71,8.0,4351
71,9.0,3330
71,10.0,3499
72,0.0,5357
72,1.0,4653
72,2.0,3356
72,3.0,4409
72,4.0,8658
72,5.0,2555
72,6.0,8243
72,7.0,7163
72,8.0,4351
72,9.0,3330
72,10.0,3499
73,0.0,7961
73,1.0,8597
73,2.0,2908
73,3.0,4564
73,4.0,7943
73,5.0,7196
73,6.0,5688
73,7.0,7163
73,8.0,4351
73,9.0,3330
73,10.0,3499
74,0.0,8312
74,1.0,2978
74,2.0,8399
74,3.0,3467
74,4.0,5113
74,5.0,8455
74,6.0,2666
74,7.0,7163
74,8.0,4351
74,9.0,3330
74,10.0,3499
75,0.0,6336
75,1.0,6489
75,2.0,7396
75,3.0,3386
75,4.0,7943
75,5.0,2654
75,6.0,4640
75,7.0,7163
75,8.0,4351
75,9.0,3330
75,10.0,3499
76,0.0,8198
76,1.0,5793
76,2.0,3190
76,3.0,6897
76,4.0,8658
76,5.0,3520
76,6.0,5230
76,7.0,7163
76,8.0,4351
76,9.0,3330
76,10.0,3499
77,0.0,8217
77,1.0,3482
77,2.0,2798
77,3.0,4887
77,4.0,5113
77,5.0,5859
77,6.0,7802
77,7.0,7163
77,8.0,4351
77,9.0,3330
77,10.0,3499
78,0.0,3893
78,1.0,7621
78,2.0,4515
78,3.0,3734
78,4.0,3213
78,5.0,6041
78,6.0,6373
78,7.0,7163
78,8.0,4351
78,9.0,3330
78,10.0,3499
79,0.0,4714
79,1.0,5911
79,2.0,2880
79,3.0,7393
79,4.0,5113
79,5.0,6947
79,6.0,2421
79,7.0,7163
79,8.0,4351
79,9.0,3330
79,10.0,3499
80,0.0,4853
80,1.0,5607
80,2.0,5443
80,3.0,6743
80,4.0,8658
80,5.0,3817
80,6.0,7489
80,7.0,7163
80,8.0,4351
80,9.0,3330
80,10.0,3499
81,0.0,4120
81,1.0,8197
81,2.0,4955
81,3.0,3982
81,4.0,7943
81,5.0,7196
81,6.0,3185
81,7.0,7163
81,8.0,4351
81,9.0,3330
81,10.0,3499
82,0.0,6492
82,1.0,5717
82,2.0,7975
82,3.0,7703
82,4.0,5113
82,5.0,4208
82,6.0,7307
82,7.0,8140
82,8.0,8539
82,9.0,2790
82,10.0,3106
83,0.0,2749
83,1.0,5746
83,2.0,7613
83,3.0,4409
83,4.0,3213
83,5.0,7196
83,6.0,7307
83,7.0,8140
83,8.0,8539
83,9.0,2790
83,10.0,3106
84,0.0,6450
84,1.0,2513
84,2.0,2430
84,3.0,6897
84,4.0,8658
84,5.0,8576
84,6.0,6931
84,7.0,8140
84,8.0,8539
84,9.0,2790
84,10.0,3106
85,0.0,3691
85,1.0,3441
85,2.0,7597
85,3.0,6897
85,4.0,6554
85,5.0,2654
85,6.0,3185
85,7.0,5157
85,8.0,2719
85,9.0,4889
85,10.0,3680
86,0.0,4424
86,1.0,6062
86,2.0,7165
86,3.0,4409
86,4.0,6799
86,5.0,4208
86,6.0,7073
86,7.0,5157
86,8.0,2719
86,9.0,4889
86,10.0,3680
87,0.0,8514
87,1.0,8070
87,2.0,4211
87,3.0,4887
87,4.0,8104
87,5.0,2670
87,6.0,6937
87,7.0,5157
87,8.0,2719
87,9.0,4889
87,10.0,3680
88,0.0,7401
88,1.0,3787
88,2.0,7848
88,3.0,4409
88,4.0,7666
88,5.0,4208
88,6.0,4503
88,7.0,4169
88,8.0,3270
88,9.0,4271
88,10.0,5822
89,0.0,3311
89,1.0,2785
89,2.0,8477
89,3.0,4407
89,4.0,6554
89,5.0,4208
89,6.0,7399
89,7.0,4169
89,8.0,3270
89,9.0,4271
89,10.0,5822
90,0.0,7537
90,1.0,2995
90,2.0,5246
90,3.0,4409
90,4.0,6554
90,5.0,5519
90,6.0,2421
90,7.0,5357
90,8.0,2857
90,9.0,7147
90,10.0,2421
91,0.0,6956
91,1.0,5898
91,2.0,6998
91,3.0,5312
91,4.0,7943
91,5.0,6691
91,6.0,2421
91,7.0,6391
91,8.0,4278
91,9.0,5932
91,10.0,3499
92,0.0,5581
92,1.0,3867
92,2.0,7670
92,3.0,6743
92,4.0,3213
92,5.0,2842
92,6.0,2421
92,7.0,6391
92,8.0,4278
92,9.0,5932
92,10.0,3499
93,0.0,3316
93,1.0,6586
93,2.0,6883
93,3.0,4409
93,4.0,8053
93,5.0,3151
93,6.0,2421
93,7.0,4648
93,8.0,6408
93,9.0,6629
93,10.0,3106
94,0.0,7535
94,1.0,5561
94,2.0,3796
94,3.0,6743
94,4.0,7943
94,5.0,5254
94,6.0,2421
94,7.0,4648
94,8.0,6408
94,9.0,6629
94,10.0,3106
95,0.0,5494
95,1.0,3401
95,2.0,8621
95,3.0,6743
95,4.0,5113
95,5.0,5254
95,6.0,8164
95,7.0,4648
95,8.0,6408
95,9.0,6629
95,10.0,3106
96,0.0,2605
96,1.0,4983
96,2.0,7277
96,3.0,6743
96,4.0,6799
96,5.0,5599
96,6.0,2421
96,7.0,7307
96,8.0,4319
96,9.0,3561
96,10.0,8044
97,0.0,6326
97,1.0,7721
97,2.0,7668
97,3.0,6743
97,4.0,7595
97,5.0,6947
97,6.0,2421
97,7.0,7307
97,8.0,4319
97,9.0,3561
97,10.0,8044
98,0.0,3377
98,1.0,6764
98,2.0,2619
98,3.0,3201
98,4.0,8104
98,5.0,8038
98,6.0,2421
98,7.0,7307
98,8.0,4319
98,9.0,3561
98,10.0,8044
99,0.0,7532
99,1.0,8066
99,2.0,8681
99,3.0,8264
99,4.0,7666
99,5.0,4200
99,6.0,2421
99,7.0,7307
99,8.0,4319
99,9.0,3561
99,10.0,8044
100,0.0,3469
100,1.0,5587
100,2.0,5052
100,3.0,6099
100,4.0,7595
100,5.0,6868
100,6.0,2421
100,7.0,7307
100,8.0,4319
100,9.0,3561
100,10.0,8044
101,0.0,6022
101,1.0,6481
101,2.0,7474
101,3.0,6616
101,4.0,7666
101,5.0,2555
101,6.0,2421
101,7.0,4330
101,8.0,3803
101,9.0,4089
101,10.0,8044
102,0.0,6937
102,1.0,5316
102,2.0,4671
102,3.0,4409
102,4.0,8104
102,5.0,2555
102,6.0,2421
102,7.0,4330
102,8.0,3803
102,9.0,4089
102,10.0,8044
103,0.0,4417
103,1.0,4095
103,2.0,4482
103,3.0,6616
103,4.0,7666
103,5.0,8538
103,6.0,2421
103,7.0,4330
103,8.0,3803
103,9.0,4089
103,10.0,8044
104,0.0,8736
104,1.0,7292
104,2.0,6328
104,3.0,3467
104,4.0,8104
104,5.0,3817
104,6.0,2421
104,7.0,4330
104,8.0,3803
104,9.0,4089
104,10.0,8044
105,0.0,4060
105,1.0,2773
105,2.0,4937
105,3.0,3928
105,4.0,7595
105,5.0,5519
105,6.0,4640
105,7.0,4330
105,8.0,3803
105,9.0,4089
105,10.0,8044
106,0.0,7757
106,1.0,6705
106,2.0,5470
106,3.0,5307
106,4.0,7595
106,5.0,4305
106,6.0,6311
106,7.0,4330
106,8.0,3803
106,9.0,4089
106,10.0,8044
107,0.0,2680
107,1.0,4624
107,2.0,4945
107,3.0,6743
107,4.0,8104
107,5.0,2843
107,6.0,4714
107,7.0,4330
107,8.0,3803
107,9.0,4089
107,10.0,8044
108,0.0,7827
108,1.0,4050
108,2.0,4367
108,3.0,2866
108,4.0,7666
108,5.0,2612
108,6.0,4380
108,7.0,4330
108,8.0,3803
108,9.0,4089
108,10.0,8044
109,0.0,5318
109,1.0,8257
109,2.0,4937
109,3.0,3928
109,4.0,6799
109,5.0,5519
109,6.0,4640
109,7.0,4330
109,8.0,3803
109,9.0,4089
109,10.0,8044
110,0.0,4520
110,1.0,2786
110,2.0,4301
110,3.0,6651
110,4.0,7943
110,5.0,3520
110,6.0,5688
110,7.0,4330
110,8.0,3803
110,9.0,4089
110,10.0,8044
111,0.0,4796
111,1.0,3610
111,2.0,6080
111,3.0,2866
111,4.0,7666
111,5.0,2612
111,6.0,4380
111,7.0,4330
111,8.0,3803
111,9.0,4089
111,10.0,8044
112,0.0,7083
112,1.0,6364
112,2.0,5624
112,3.0,5307
112,4.0,8104
112,5.0,4305
112,6.0,6311
112,7.0,4330
112,8.0,3803
112,9.0,4089
112,10.0,8044
113,0.0,3594
113,1.0,6154
113,2.0,4125
113,3.0,3928
113,4.0,8104
113,5.0,5958
113,6.0,4640
113,7.0,4330
113,8.0,3803
113,9.0,4089
113,10.0,8044
114,0.0,6070
114,1.0,4904
114,2.0,5152
114,3.0,3366
114,4.0,7595
114,5.0,7439
114,6.0,5996
114,7.0,4330
114,8.0,3803
114,9.0,4089
114,10.0,8044
115,0.0,2832
115,1.0,8140
115,2.0,6994
115,3.0,6743
115,4.0,7595
115,5.0,2843
115,6.0,4714
115,7.0,4330
115,8.0,3803
115,9.0,4089
115,10.0,8044
116,0.0,5157
116,1.0,8217
116,2.0,4012
116,3.0,2866
116,4.0,7595
116,5.0,7912
116,6.0,4380
116,7.0,4330
116,8.0,3803
116,9.0,4089
116,10.0,8044
117,0.0,3748
117,1.0,8198
117,2.0,6800
117,3.0,5307
117,4.0,7666
117,5.0,4305
117,6.0,6311
117,7.0,4330
117,8.0,3803
117,9.0,4089
117,10.0,8044
118,0.0,6762
118,1.0,6336
118,2.0,2792
118,3.0,4409
118,4.0,7666
118,5.0,3520
118,6.0,3761
118,7.0,4330
118,8.0,3803
118,9.0,4089
118,10.0,8044
119,0.0,5238
119,1.0,4032
119,2.0,5338
119,3.0,6743
119,4.0,5113
119,5.0,3817
119,6.0,2421
119,7.0,3587
119,8.0,8570
119,9.0,7475
119,10.0,5645
120,0.0,2692
120,1.0,2810
120,2.0,7313
120,3.0,4409
120,4.0,7943
120,5.0,8314
120,6.0,2421
120,7.0,5496
120,8.0,8395
120,9.0,7475
120,10.0,5645
121,0.0,3068
121,1.0,3174
121,2.0,4285
121,3.0,3928
121,4.0,8658
121,5.0,3337
121,6.0,2421
121,7.0,5496
121,8.0,8395
121,9.0,8320
121,10.0,2421
122,0.0,2901
122,1.0,8039
122,2.0,7941
122,3.0,6917
122,4.0,8658
122,5.0,7196
122,6.0,2421
122,7.0,8194
122,8.0,5039
122,9.0,4154
122,10.0,7591
123,0.0,8170
123,1.0,4002
123,2.0,2530
123,3.0,6917
123,4.0,8658
123,5.0,6746
123,6.0,2421
123,7.0,8194
123,8.0,5039
123,9.0,4154
123,10.0,7591
124,0.0,4989
124,1.0,8254
124,2.0,2530
124,3.0,6917
124,4.0,6554
124,5.0,7196
124,6.0,2421
124,7.0,8194
124,8.0,5039
124,9.0,4154
124,10.0,7591
125,0.0,8162
125,1.0,7200
125,2.0,5936
125,3.0,3386
125,4.0,7666
125,5.0,8609
125,6.0,2421
125,7.0,2809
125,8.0,2565
125,9.0,5483
125,10.0,5122
126,0.0,6292
126,1.0,4789
126,2.0,3956
126,3.0,7478
126,4.0,7595
126,5.0,3817
126,6.0,2421
126,7.0,2809
126,8.0,2565
126,9.0,5483
126,10.0,5122
127,0.0,6203
127,1.0,2432
127,2.0,3640
127,3.0,7703
127,4.0,6554
127,5.0,6737
127,6.0,2421
127,7.0,2809
127,8.0,2565
127,9.0,5483
127,10.0,5122
128,0.0,8557
128,1.0,2521
128,2.0,4135
128,3.0,6743
128,4.0,8658
128,5.0,6420
128,6.0,8312
128,7.0,8287
128,8.0,8116
128,9.0,3593
128,10.0,3471
129,0.0,2570
129,1.0,4195
129,2.0,5838
129,3.0,3529
129,4.0,8053
129,5.0,8102
129,6.0,3416
129,7.0,8287
129,8.0,8116
129,9.0,3593
129,10.0,3471
130,0.0,5721
130,1.0,2686
130,2.0,6508
130,3.0,3920
130,4.0,5113
130,5.0,3817
130,6.0,5313
130,7.0,8287
130,8.0,8116
130,9.0,3593
130,10.0,3471
131,0.0,6904
131,1.0,5142
131,2.0,5235
131,3.0,4409
131,4.0,7550
131,5.0,7206
131,6.0,7382
131,7.0,7737
131,8.0,4791
131,9.0,6010
131,10.0,6423
132,0.0,5489
132,1.0,5211
132,2.0,5228
132,3.0,3201
132,4.0,7666
132,5.0,5254
132,6.0,5230
132,7.0,7737
132,8.0,4791
132,9.0,6010
132,10.0,6423
133,0.0,7719
133,1.0,5431
133,2.0,3545
133,3.0,4409
133,4.0,8104
133,5.0,8576
133,6.0,2421
133,7.0,8584
133,8.0,4940
133,9.0,2825
133,10.0,4109
134,0.0,5730
134,1.0,6961
134,2.0,8605
134,3.0,4442
134,4.0,7595
134,5.0,8524
134,6.0,3548
134,7.0,5719
134,8.0,6855
134,9.0,6484
134,10.0,2421
135,0.0,3988
135,1.0,3707
135,2.0,7988
135,3.0,3734
135,4.0,7666
135,5.0,6041
135,6.0,3185
135,7.0,5719
135,8.0,6855
135,9.0,7217
135,10.0,5625
136,0.0,7223
136,1.0,3198
136,2.0,5392
136,3.0,6616
136,4.0,7943
136,5.0,8576
136,6.0,5358
136,7.0,5345
136,8.0,7575
136,9.0,5579
136,10.0,8044
137,0.0,3429
137,1.0,6026
137,2.0,3063
137,3.0,6743
137,4.0,8658
137,5.0,2843
137,6.0,7077
137,7.0,7030
137,8.0,3912
137,9.0,6995
137,10.0,4109
138,0.0,2501
138,1.0,7790
138,2.0,5617
138,3.0,5312
138,4.0,8104
138,5.0,4773
138,6.0,4499
138,7.0,5420
138,8.0,8208
138,9.0,6113
138,10.0,3471
139,0.0,7369
139,1.0,7030
139,2.0,4474
139,3.0,3920
139,4.0,8104
139,5.0,4208
139,6.0,5904
139,7.0,5420
139,8.0,8208
139,9.0,5503
139,10.0,2421
140,0.0,7189
140,1.0,8675
140,2.0,5285
140,3.0,6743
140,4.0,7666
140,5.0,3817
140,6.0,8287
140,7.0,5420
140,8.0,8208
140,9.0,6113
140,10.0,3471
141,0.0,6603
141,1.0,2875
