,0,1,2
46,COL Stateavg VAL al_pn-4 ,COL Stateavg VAL al_pn-4 ,0
47,COL index VAL 214 ,COL index VAL 214 ,0
48,COL ProviderNumber VAL x00xx ,COL ProviderNumber VAL x00xx ,1
49,COL ProviderNumber VAL 10011 ,COL ProviderNumber VAL 10011 ,0
50,COL HospitalName VAL st vincents east ,COL HospitalName VAL st vincents east ,0
51,COL Address1 VAL 50 medical park east drive ,COL Address1 VAL 50 medical park east drive ,0
52,COL Address2 VAL empty ,COL Address2 VAL empty ,0
53,COL Address3 VAL empty ,COL Address3 VAL empty ,0
54,COL City VAL birmingham ,COL City VAL birmingham ,0
55,COL State VAL al ,COL State VAL al ,0
56,COL ZipCode VAL 35235 ,COL ZipCode VAL 35235 ,0
57,COL CountyName VAL jefferson ,COL CountyName VAL jefferson ,0
58,COL PhoneNumber VAL 2058383122 ,COL PhoneNumber VAL 2058383122 ,0
59,COL HospitalType VAL acutx carx hospitals ,COL HospitalType VAL acutx carx hospitals ,1
60,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
61,COL HospitalOwner VAL voluntary non-profit - private ,COL HospitalOwner VAL voluntary non-profit - private ,0
62,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
63,COL Condition VAL surgical infection prevention ,COL Condition VAL surgical infection prevention ,0
64,COL MeasureCode VAL scip-inf-2 ,COL MeasureCode VAL scip-inf-2 ,0
65,COL MeasureName VAL surgery patients who were given the  right kind  of antibiotic to help prevent infection ,COL MeasureName VAL surgery patients who were given the  right kind  of antibiotic to help prevent infection ,0
66,COL Score VAL 98% ,COL Score VAL 98% ,0
67,COL Sample VAL 473 patients ,COL Sample VAL 473 patients ,0
68,COL Stateavg VAL al_sxip-inf-2 ,COL Stateavg VAL al_sxip-inf-2 ,1
69,COL Stateavg VAL al_scip-inf-2 ,COL Stateavg VAL al_scip-inf-2 ,0
70,COL index VAL 229 ,COL index VAL 229 ,0
71,COL ProviderNumber VAL 10012 ,COL ProviderNumber VAL 10012 ,0
72,COL HospitalName VAL dekalb regional medical center ,COL HospitalName VAL dekalb regional medical center ,0
73,COL Address1 VAL 200 med center drive ,COL Address1 VAL 200 med center drive ,0
74,COL Address2 VAL empty ,COL Address2 VAL empty ,0
75,COL Address3 VAL empty ,COL Address3 VAL empty ,0
76,COL City VAL fort payxe ,COL City VAL fort payxe ,1
77,COL City VAL fort payne ,COL City VAL fort payne ,0
78,COL State VAL ax ,COL State VAL ax ,1
79,COL State VAL al ,COL State VAL al ,0
80,COL ZipCode VAL 35968 ,COL ZipCode VAL 35968 ,0
81,COL CountyName VAL de kalb ,COL CountyName VAL de kalb ,0
82,COL PhoneNumber VAL 2568453x50 ,COL PhoneNumber VAL 2568453x50 ,1
83,COL PhoneNumber VAL 2568453150 ,COL PhoneNumber VAL 2568453150 ,0
84,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
85,COL HospitalOwner VAL voluntary non-profit - church ,COL HospitalOwner VAL voluntary non-profit - church ,0
86,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
87,COL Condition VAL heart failure ,COL Condition VAL heart failure ,0
88,COL MeasureCode VAL hf-3 ,COL MeasureCode VAL hf-3 ,0
89,COL MeasureName VAL heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ,COL MeasureName VAL heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ,0
90,COL Score VAL 94% ,COL Score VAL 94% ,0
91,COL Sample VAL 36 patients ,COL Sample VAL 36 patients ,0
92,COL Stateavg VAL al_hf-3 ,COL Stateavg VAL al_hf-3 ,0
93,COL index VAL 239 ,COL index VAL 239 ,0
94,COL ProviderNumber VAL 10012 ,COL ProviderNumber VAL 10012 ,0
95,COL HospitalName VAL dekalb regional medical center ,COL HospitalName VAL dekalb regional medical center ,0
96,COL Address1 VAL 200 med center drive ,COL Address1 VAL 200 med center drive ,0
97,COL Address2 VAL empty ,COL Address2 VAL empty ,0
98,COL Address3 VAL empty ,COL Address3 VAL empty ,0
99,COL City VAL fort payne ,COL City VAL fort payne ,0
100,COL State VAL al ,COL State VAL al ,0
101,COL ZipCode VAL 35968 ,COL ZipCode VAL 35968 ,0
102,COL CountyName VAL xe kalb ,COL CountyName VAL xe kalb ,1
103,COL CountyName VAL de kalb ,COL CountyName VAL de kalb ,0
104,COL PhoneNumber VAL 2568453150 ,COL PhoneNumber VAL 2568453150 ,0
105,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
106,COL HospitalOwner VAL voxuntary non-profit - church ,COL HospitalOwner VAL voxuntary non-profit - church ,1
107,COL HospitalOwner VAL voluntary non-profit - church ,COL HospitalOwner VAL voluntary non-profit - church ,0
108,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
109,COL Condition VAL surgical infection prevention ,COL Condition VAL surgical infection prevention ,0
110,COL MeasureCode VAL scip-inf-2 ,COL MeasureCode VAL scip-inf-2 ,0
111,COL MeasureName VAL surgery patients who were given the  right kind  of antibiotic to help prevent infection ,COL MeasureName VAL surgery patients who were given the  right kind  of antibiotic to help prevent infection ,0
112,COL Score VAL xx% ,COL Score VAL xx% ,1
113,COL Score VAL 99% ,COL Score VAL 99% ,0
114,COL Sample VAL 147 patients ,COL Sample VAL 147 patients ,0
115,COL Stateavg VAL al_scip-inf-2 ,COL Stateavg VAL al_scip-inf-2 ,0
116,COL index VAL 257 ,COL index VAL 257 ,0
117,COL ProviderNumber VAL 10015 ,COL ProviderNumber VAL 10015 ,0
118,COL HospitalName VAL southwest alabama medical center ,COL HospitalName VAL southwest alabama medical center ,0
119,COL Address1 VAL 33700 highway 43 ,COL Address1 VAL 33700 highway 43 ,0
120,COL Address2 VAL empty ,COL Address2 VAL empty ,0
121,COL Address3 VAL empty ,COL Address3 VAL empty ,0
122,COL City VAL thomasville ,COL City VAL thomasville ,0
123,COL State VAL al ,COL State VAL al ,0
124,COL ZipCode VAL 36784 ,COL ZipCode VAL 36784 ,0
125,COL CountyName VAL clarke ,COL CountyName VAL clarke ,0
126,COL PhoneNumber VAL 3346366221 ,COL PhoneNumber VAL 3346366221 ,0
127,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
128,COL HospitalOwner VAL government - federal ,COL HospitalOwner VAL government - federal ,0
129,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
130,COL Condition VAL xneumonia ,COL Condition VAL xneumonia ,1
131,COL Condition VAL pneumonia ,COL Condition VAL pneumonia ,0
132,COL MeasureCode VAL pn-3b ,COL MeasureCode VAL pn-3b ,0
133,COL MeasureName VAL pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs ,COL MeasureName VAL pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs ,1
134,COL MeasureName VAL pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics ,COL MeasureName VAL pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics ,0
135,COL Score VAL x6% ,COL Score VAL x6% ,1
136,COL Score VAL 96% ,COL Score VAL 96% ,0
137,COL Sample VAL 24 patients ,COL Sample VAL 24 patients ,0
138,COL Stateavg VAL al_pn-3b ,COL Stateavg VAL al_pn-3b ,0
139,COL index VAL 333 ,COL index VAL 333 ,0
140,COL ProviderNumber VAL 10055 ,COL ProviderNumber VAL 10055 ,0
141,COL HospitalName VAL flowers hospital ,COL HospitalName VAL flowers hospital ,0
142,COL Address1 VAL 4370 west main street ,COL Address1 VAL 4370 west main street ,0
143,COL Address2 VAL empty ,COL Address2 VAL empty ,0
144,COL Address3 VAL empty ,COL Address3 VAL empty ,0
145,COL City VAL dothan ,COL City VAL dothan ,0
146,COL State VAL al ,COL State VAL al ,0
147,COL ZipCode VAL 3x305 ,COL ZipCode VAL 3x305 ,1
148,COL ZipCode VAL 36305 ,COL ZipCode VAL 36305 ,0
149,COL CountyName VAL houston ,COL CountyName VAL houston ,0
150,COL PhoneNumber VAL 3347935000 ,COL PhoneNumber VAL 3347935000 ,0
151,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
152,COL HospitalOwner VAL proxrietary ,COL HospitalOwner VAL proxrietary ,1
153,COL HospitalOwner VAL proprietary ,COL HospitalOwner VAL proprietary ,0
154,COL EmergencyService VAL yex ,COL EmergencyService VAL yex ,1
155,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
156,COL Condition VAL heart failure ,COL Condition VAL heart failure ,0
157,COL MeasureCode VAL hf-3 ,COL MeasureCode VAL hf-3 ,0
158,COL MeasureName VAL heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ,COL MeasureName VAL heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ,0
159,COL Score VAL 100% ,COL Score VAL 100% ,0
160,COL Sample VAL 94 patients ,COL Sample VAL 94 patients ,0
161,COL Stateavg VAL al_hf-3 ,COL Stateavg VAL al_hf-3 ,0
162,COL index VAL 387 ,COL index VAL 387 ,0
163,COL ProviderNumber VAL 10087 ,COL ProviderNumber VAL 10087 ,0
164,COL HospitalName VAL univ of south alabama medical center ,COL HospitalName VAL univ of south alabama medical center ,0
165,COL Address1 VAL 2451 fillingim street ,COL Address1 VAL 2451 fillingim street ,0
166,COL Address2 VAL empty ,COL Address2 VAL empty ,0
167,COL Address3 VAL empty ,COL Address3 VAL empty ,0
168,COL City VAL mobile ,COL City VAL mobile ,0
169,COL State VAL xl ,COL State VAL xl ,1
170,COL State VAL al ,COL State VAL al ,0
171,COL ZipCode VAL 36617 ,COL ZipCode VAL 36617 ,0
172,COL CountyName VAL mobile ,COL CountyName VAL mobile ,0
173,COL PhoneNumber VAL 25x47x7xx0 ,COL PhoneNumber VAL 25x47x7xx0 ,1
174,COL PhoneNumber VAL 2514717110 ,COL PhoneNumber VAL 2514717110 ,0
175,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
176,COL HospitalOwner VAL government - state ,COL HospitalOwner VAL government - state ,0
177,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
178,COL Condition VAL hxart failurx ,COL Condition VAL hxart failurx ,1
179,COL Condition VAL heart failure ,COL Condition VAL heart failure ,0
180,COL MeasureCode VAL hf-1 ,COL MeasureCode VAL hf-1 ,0
181,COL MeasureName VAL heart failure patients given discharge instructions ,COL MeasureName VAL heart failure patients given discharge instructions ,0
182,COL Score VAL 83% ,COL Score VAL 83% ,0
183,COL Sample VAL 146 patients ,COL Sample VAL 146 patients ,0
184,COL Stateavg VAL al_hf-1 ,COL Stateavg VAL al_hf-1 ,0
185,COL index VAL 412 ,COL index VAL 412 ,0
186,COL ProviderNumber VAL 10108 ,COL ProviderNumber VAL 10108 ,0
187,COL HospitalName VAL prattville baptist hospital ,COL HospitalName VAL prattville baptist hospital ,0
188,COL Address1 VAL 124 s mxmorial dr ,COL Address1 VAL 124 s mxmorial dr ,1
189,COL Address1 VAL 124 s memorial dr ,COL Address1 VAL 124 s memorial dr ,0
190,COL Address2 VAL empty ,COL Address2 VAL empty ,0
191,COL Address3 VAL empty ,COL Address3 VAL empty ,0
192,COL City VAL prattville ,COL City VAL prattville ,0
193,COL State VAL al ,COL State VAL al ,0
194,COL ZipCode VAL 36067 ,COL ZipCode VAL 36067 ,0
195,COL CountyName VAL autauga ,COL CountyName VAL autauga ,0
196,COL PhoneNumber VAL 3343614267 ,COL PhoneNumber VAL 3343614267 ,0
197,COL HospitalType VAL acute care hosxitals ,COL HospitalType VAL acute care hosxitals ,1
198,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
199,COL HospitalOwner VAL voluntary non-profit - private ,COL HospitalOwner VAL voluntary non-profit - private ,0
200,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
201,COL Condition VAL surgical infection prevention ,COL Condition VAL surgical infection prevention ,0
202,COL MeasureCode VAL scip-inf-3 ,COL MeasureCode VAL scip-inf-3 ,0
203,COL MeasureName VAL surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery) ,COL MeasureName VAL surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery) ,0
204,COL Score VAL 1xx% ,COL Score VAL 1xx% ,1
205,COL Score VAL 100% ,COL Score VAL 100% ,0
206,COL Sample VAL 10 patients ,COL Sample VAL 10 patients ,0
207,COL Stateavg VAL al_scip-inf-3 ,COL Stateavg VAL al_scip-inf-3 ,0
208,COL index VAL 494 ,COL index VAL 494 ,0
209,COL ProviderNumber VAL 10022 ,COL ProviderNumber VAL 10022 ,0
210,COL HospitalName VAL cherokee medical center ,COL HospitalName VAL cherokee medical center ,0
211,COL Address1 VAL 400 northwood dr ,COL Address1 VAL 400 northwood dr ,0
212,COL Address2 VAL empty ,COL Address2 VAL empty ,0
213,COL Address3 VAL empty ,COL Address3 VAL empty ,0
214,COL City VAL centre ,COL City VAL centre ,0
215,COL State VAL al ,COL State VAL al ,0
216,COL ZipCode VAL 35960 ,COL ZipCode VAL 35960 ,0
217,COL CountyName VAL cherokee ,COL CountyName VAL cherokee ,0
218,COL PhoneNumber VAL 2569275531 ,COL PhoneNumber VAL 2569275531 ,0
219,COL HospitalType VAL acute care hxspitals ,COL HospitalType VAL acute care hxspitals ,1
220,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
221,COL HospitalOwner VAL voluntaryxnon-profitx-xprivate ,COL HospitalOwner VAL voluntaryxnon-profitx-xprivate ,1
222,COL HospitalOwner VAL voluntary non-profit - private ,COL HospitalOwner VAL voluntary non-profit - private ,0
223,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
224,COL Condition VAL heart attack ,COL Condition VAL heart attack ,0
225,COL MeasureCode VAL ami-3 ,COL MeasureCode VAL ami-3 ,0
226,COL MeasureName VAL hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd) ,COL MeasureName VAL hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd) ,1
227,COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ,COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) ,0
228,COL Score VAL empty ,COL Score VAL empty ,0
229,COL Sample VAL 0 patients ,COL Sample VAL 0 patients ,0
230,COL Stateavg VAL al_ami-3 ,COL Stateavg VAL al_ami-3 ,0
231,COL index VAL 573 ,COL index VAL 573 ,0
232,COL ProviderNumber VAL 10025 ,COL ProviderNumber VAL 10025 ,0
233,COL HospitalName VAL g h lanier memorial hospital ,COL HospitalName VAL g h lanier memorial hospital ,0
234,COL Address1 VAL 4800 48th st ,COL Address1 VAL 4800 48th st ,0
235,COL Address2 VAL empty ,COL Address2 VAL empty ,0
236,COL Address3 VAL empty ,COL Address3 VAL empty ,0
237,COL City VAL valley ,COL City VAL valley ,0
238,COL State VAL ax ,COL State VAL ax ,1
239,COL State VAL al ,COL State VAL al ,0
240,COL ZipCode VAL 36854 ,COL ZipCode VAL 36854 ,0
241,COL CountyName VAL chambers ,COL CountyName VAL chambers ,0
242,COL PhoneNumber VAL 334x561400 ,COL PhoneNumber VAL 334x561400 ,1
243,COL PhoneNumber VAL 3347561400 ,COL PhoneNumber VAL 3347561400 ,0
244,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
245,COL HospitalOwner VAL voluntary non-profit - otxer ,COL HospitalOwner VAL voluntary non-profit - otxer ,1
246,COL HospitalOwner VAL voluntary non-profit - other ,COL HospitalOwner VAL voluntary non-profit - other ,0
247,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
248,COL Condition VAL heart attack ,COL Condition VAL heart attack ,0
249,COL MeasureCode VAL ami-8a ,COL MeasureCode VAL ami-8a ,0
250,COL MeasureName VAL heart attack patients given pci within 90 minutes of arrival ,COL MeasureName VAL heart attack patients given pci within 90 minutes of arrival ,0
251,COL Score VAL empty ,COL Score VAL empty ,0
252,COL Sample VAL 0 patients ,COL Sample VAL 0 patients ,0
253,COL Stateavg VAL al_ami-8a ,COL Stateavg VAL al_ami-8a ,0
254,COL index VAL 699 ,COL index VAL 699 ,0
255,COL ProviderNumber VAL 10034 ,COL ProviderNumber VAL 10034 ,0
256,COL HospitalName VAL community hospital inc ,COL HospitalName VAL community hospital inc ,0
257,COL Address1 VAL 805 friendship road ,COL Address1 VAL 805 friendship road ,0
258,COL Address2 VAL empty ,COL Address2 VAL empty ,0
259,COL Address3 VAL empty ,COL Address3 VAL empty ,0
260,COL City VAL tallassee ,COL City VAL tallassee ,0
261,COL State VAL al ,COL State VAL al ,0
262,COL ZipCode VAL 36078 ,COL ZipCode VAL 36078 ,0
263,COL CountyName VAL elxore ,COL CountyName VAL elxore ,1
264,COL CountyName VAL elmore ,COL CountyName VAL elmore ,0
265,COL PhoneNumber VAL 3342836541 ,COL PhoneNumber VAL 3342836541 ,0
266,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
267,COL HospitalOwner VAL voluntary non-profit - private ,COL HospitalOwner VAL voluntary non-profit - private ,0
268,COL EmergencyService VAL no ,COL EmergencyService VAL no ,0
269,COL Condition VAL hexrt fxilure ,COL Condition VAL hexrt fxilure ,1
270,COL Condition VAL heart failure ,COL Condition VAL heart failure ,0
271,COL MeasureCode VAL hf-1 ,COL MeasureCode VAL hf-1 ,0
272,COL MeasureName VAL heart failure patients given discharge instructions ,COL MeasureName VAL heart failure patients given discharge instructions ,0
273,COL Score VAL xx% ,COL Score VAL xx% ,1
274,COL Score VAL 88% ,COL Score VAL 88% ,0
275,COL Sample VAL 65 patients ,COL Sample VAL 65 patients ,0
276,COL Stateavg VAL al_hf-1 ,COL Stateavg VAL al_hf-1 ,0
277,COL index VAL 957 ,COL index VAL 957 ,0
278,COL ProviderNumber VAL 10049 ,COL ProviderNumber VAL 10049 ,0
279,COL HospitalName VAL medixal xenter enterprise ,COL HospitalName VAL medixal xenter enterprise ,1
280,COL HospitalName VAL medical center enterprise ,COL HospitalName VAL medical center enterprise ,0
281,COL Address1 VAL 400xnxedwardsxstreet ,COL Address1 VAL 400xnxedwardsxstreet ,1
282,COL Address1 VAL 400 n edwards street ,COL Address1 VAL 400 n edwards street ,0
283,COL Address2 VAL empty ,COL Address2 VAL empty ,0
284,COL Address3 VAL empty ,COL Address3 VAL empty ,0
285,COL City VAL enterprise ,COL City VAL enterprise ,0
286,COL State VAL al ,COL State VAL al ,0
287,COL ZipCode VAL 36330 ,COL ZipCode VAL 36330 ,0
288,COL CountyName VAL coffee ,COL CountyName VAL coffee ,0
289,COL PhoneNumber VAL 3343470584 ,COL PhoneNumber VAL 3343470584 ,0
290,COL HospitalType VAL acute xare hospitals ,COL HospitalType VAL acute xare hospitals ,1
291,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
292,COL HospitalOwner VAL proprietary ,COL HospitalOwner VAL proprietary ,0
293,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
294,COL Condition VAL heart attack ,COL Condition VAL heart attack ,0
295,COL MeasureCode VAL ami-2 ,COL MeasureCode VAL ami-2 ,0
296,COL MeasureName VAL heart attack patients given aspirin at discharge ,COL MeasureName VAL heart attack patients given aspirin at discharge ,0
297,COL Score VAL 100% ,COL Score VAL 100% ,0
298,COL Sample VAL 1 patients ,COL Sample VAL 1 patients ,0
299,COL Stateavg VAL al_ami-2 ,COL Stateavg VAL al_ami-2 ,0
300,COL index VAL 23 ,COL index VAL 23 ,0
301,COL ProviderNumber VAL 10001 ,COL ProviderNumber VAL 10001 ,0
302,COL HospitalName VAL southeast alabama medical center ,COL HospitalName VAL southeast alabama medical center ,0
303,COL Address1 VAL 1108 ross clark circle ,COL Address1 VAL 1108 ross clark circle ,0
304,COL Address2 VAL empty ,COL Address2 VAL empty ,0
305,COL Address3 VAL empty ,COL Address3 VAL empty ,0
306,COL City VAL dothan ,COL City VAL dothan ,0
307,COL State VAL al ,COL State VAL al ,0
308,COL ZipCode VAL 36302 ,COL ZipCode VAL 36302 ,0
309,COL CountyName VAL houston ,COL CountyName VAL houston ,0
310,COL PhoneNumber VAL 3347938701 ,COL PhoneNumber VAL 3347938701 ,0
311,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
312,COL HospitalOwner VAL government - hospxtal dxstrxct or authorxty ,COL HospitalOwner VAL government - hospxtal dxstrxct or authorxty ,1
313,COL HospitalOwner VAL government - hospital district or authority ,COL HospitalOwner VAL government - hospital district or authority ,0
314,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
315,COL Condition VAL hearx axxack ,COL Condition VAL hearx axxack ,1
316,COL Condition VAL heart attack ,COL Condition VAL heart attack ,0
317,COL MeasureCode VAL ami-4 ,COL MeasureCode VAL ami-4 ,0
318,COL MeasureName VAL heart attack patients given smoking cessation advice/counseling ,COL MeasureName VAL heart attack patients given smoking cessation advice/counseling ,0
319,COL Score VAL 100% ,COL Score VAL 100% ,0
320,COL Sample VAL 244 patients ,COL Sample VAL 244 patients ,0
321,COL Stateavg VAL al_ami-4 ,COL Stateavg VAL al_ami-4 ,0
322,COL index VAL 25 ,COL index VAL 25 ,0
323,COL ProviderNumber VAL 10001 ,COL ProviderNumber VAL 10001 ,0
324,COL HospitalName VAL southeast alabama medical center ,COL HospitalName VAL southeast alabama medical center ,0
325,COL Address1 VAL 1108 ross clark circle ,COL Address1 VAL 1108 ross clark circle ,0
326,COL Address2 VAL empty ,COL Address2 VAL empty ,0
327,COL Address3 VAL empty ,COL Address3 VAL empty ,0
328,COL City VAL dothan ,COL City VAL dothan ,0
329,COL State VAL al ,COL State VAL al ,0
330,COL ZipCode VAL 36302 ,COL ZipCode VAL 36302 ,0
331,COL CountyName VAL houston ,COL CountyName VAL houston ,0
332,COL PhoneNumber VAL 334793870x ,COL PhoneNumber VAL 334793870x ,1
333,COL PhoneNumber VAL 3347938701 ,COL PhoneNumber VAL 3347938701 ,0
334,COL HospitalType VAL acute care hospitals ,COL HospitalType VAL acute care hospitals ,0
335,COL HospitalOwner VAL government - hospital district or authority ,COL HospitalOwner VAL government - hospital district or authority ,0
336,COL EmergencyService VAL yxs ,COL EmergencyService VAL yxs ,1
337,COL EmergencyService VAL yes ,COL EmergencyService VAL yes ,0
338,COL Condition VAL heart attack ,COL Condition VAL heart attack ,0
339,COL MeasureCode VAL ami-7a ,COL MeasureCode VAL ami-7a ,0
340,COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival ,COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival ,0
341,COL Score VAL empty ,COL Score VAL empty ,0
342,COL Sample VAL 0 patients ,COL Sample VAL 0 patients ,0
343,COL Stateavg VAL al_ami-7a ,COL Stateavg VAL al_ami-7a ,0
344,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical cexter south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hosxitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox COL Score VAL 92% COL Sample VAL 87 patientx COL Stateavg VAL al_pn-7 ,COL index VAL 533 ,0
