,0,1,2
15,COL index VAL 8 COL ProviderNumber VAL 10018 COL HospitalName VAL callahan eye foundation hospital COL Address1 VAL 1720 university blvd COL Address2 VAL empty COL Address3 VAL empty COL City VAL birmingxam COL State VAL al COL ZipCode VAL 35233 COL CountyName VAL jefferson COL PhoneNumber VAL 2053258100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - private COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-vte-2 COL MeasureName VAL patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery COL Score VAL empty COL Sample VAL empty COL Stateavg VAL al_scip-vte-2 ,COL City VAL dothan ,1
16,COL index VAL 8 COL ProviderNumber VAL 10018 COL HospitalName VAL callahan eye foundation hospital COL Address1 VAL 1720 university blvd COL Address2 VAL empty COL Address3 VAL empty COL City VAL birmingxam COL State VAL al COL ZipCode VAL 35233 COL CountyName VAL jefferson COL PhoneNumber VAL 2053258100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - private COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-vte-2 COL MeasureName VAL patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery COL Score VAL empty COL Sample VAL empty COL Stateavg VAL al_scip-vte-2 ,COL City VAL boaz ,1
17,COL index VAL 8 COL ProviderNumber VAL 10018 COL HospitalName VAL callahan eye foundation hospital COL Address1 VAL 1720 university blvd COL Address2 VAL empty COL Address3 VAL empty COL City VAL birmingxam COL State VAL al COL ZipCode VAL 35233 COL CountyName VAL jefferson COL PhoneNumber VAL 2053258100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - private COL EmergencyService VAL yes COL Condition VAL surgical infection prevention COL MeasureCode VAL scip-vte-2 COL MeasureName VAL patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery COL Score VAL empty COL Sample VAL empty COL Stateavg VAL al_scip-vte-2 ,COL City VAL boxz ,1
18,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL birmingham ,1
19,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL birminghxm ,1
20,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL birmingxam ,1
21,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL sheffield ,0
22,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL dothan ,1
23,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL boaz ,1
24,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL boxz ,1
25,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL florence ,1
26,COL index VAL 11 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffxeld COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-3 COL MeasureName VAL heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd) COL Score VAL 75% COL Sample VAL 4 patients COL Stateavg VAL al_ami-3 ,COL City VAL fxorence ,1
27,COL index VAL 14 COL ProviderNumber VAL 1xx19 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-7a COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_ami-7a ,COL ProviderNumber VAL 10018 ,1
28,COL index VAL 14 COL ProviderNumber VAL 1xx19 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-7a COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_ami-7a ,COL ProviderNumber VAL 10019 ,0
29,COL index VAL 14 COL ProviderNumber VAL 1xx19 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-7a COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_ami-7a ,COL ProviderNumber VAL 10001 ,1
30,COL index VAL 14 COL ProviderNumber VAL 1xx19 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-7a COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_ami-7a ,COL ProviderNumber VAL 10005 ,1
31,COL index VAL 14 COL ProviderNumber VAL 1xx19 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-7a COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_ami-7a ,COL ProviderNumber VAL x0005 ,1
32,COL index VAL 14 COL ProviderNumber VAL 1xx19 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-7a COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_ami-7a ,COL ProviderNumber VAL 10006 ,1
33,COL index VAL 14 COL ProviderNumber VAL 1xx19 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart attack COL MeasureCode VAL ami-7a COL MeasureName VAL heart attack patients given fibrinolytic medication within 30 minutes of arrival COL Score VAL empty COL Sample VAL 0 patients COL Stateavg VAL al_ami-7a ,COL ProviderNumber VAL 1000x ,1
34,COL index VAL 17 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 99% COL Sample VAL 149 patients COL Stateavg VAL al_hf-2 ,COL HospitalType VAL acute care hospitals ,0
35,COL index VAL 17 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 99% COL Sample VAL 149 patients COL Stateavg VAL al_hf-2 ,COL HospitalType VAL acxte care hospitals ,1
36,COL index VAL 17 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 99% COL Sample VAL 149 patients COL Stateavg VAL al_hf-2 ,COL HospitalType VAL acute care hosxitals ,1
37,COL index VAL 17 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 99% COL Sample VAL 149 patients COL Stateavg VAL al_hf-2 ,COL HospitalType VAL acutx carx hospitals ,1
38,COL index VAL 17 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 99% COL Sample VAL 149 patients COL Stateavg VAL al_hf-2 ,COL HospitalType VAL acutexcarexhospitals ,1
39,COL index VAL 17 COL ProviderNumber VAL 10019 COL HospitalName VAL helen keller memorial hospital COL Address1 VAL 1300 south montgomery avenue COL Address2 VAL empty COL Address3 VAL empty COL City VAL sheffield COL State VAL al COL ZipCode VAL 35660 COL CountyName VAL jefferson COL PhoneNumber VAL 2563864556 COL HospitalType VAL acuxe care hospixals COL HospitalOwner VAL government - hospital district or authority COL EmergencyService VAL yes COL Condition VAL heart failure COL MeasureCode VAL hf-2 COL MeasureName VAL heart failure patients given an evaluation of left ventricular systolic (lvs) function COL Score VAL 99% COL Sample VAL 149 patients COL Stateavg VAL al_hf-2 ,COL HospitalType VAL acute care hospitaxs ,1
