title,movieId
e483; author's reply e484,1148
Malignant lymphomas of the oral region.,1149
58,1150
"{""S. Vernino"",""P.A. Low"",""P. Sandroni"",""K. Kimpinski"",""V. Iodice""}",1151
Journal of the National Cancer Institute,1152
Best practice & research. Clinical gastroenterology,1153
1129-2377,1154
Effect of QVA149 on lung volumes and exercise tolerance in COPD patients: the BRIGHT study,1155
163-7,1156
Efficacy of Class 1 elastic compression stockings in the early stages of chronic venous disease. A comparative study.,1157
521132,1158
Einstein (Sao Paulo),1159
Annual Abstract Supplement,1160
167-175,1161
91,1162
Eur. Heart J.,1163
1555-7162,1164
6/1/10,1165
177-91,1166
1557-8674,1167
102,1168
0927-3972,1169
661572,1170
"{""Valeria Panebianco"",""Flavio Barchetti""}",1171
217-26,1172
59-63,1173
477-505,1174
"{""Mitsuyoshi Motizuki"",""Keiji Miyazawa"",""Tetsuo Kondo"",""Keisuke Masuyama"",""Masao Saitoh"",""Hiroki Ishii"",""Ryohei Katoh"",""Kei Sakamoto"",""Shota Tanaka""}",1175
Oncol Nurs Forum,1176
<title>SPECCHIO: a free spectral data management and processing system</title>,1177
130,1178
11342-11352,1179
Acta neurologica Scandinavica,1180
154,1181
"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",1182
Journal of Sports Medicine & Physical Fitness,1183
615-9,1184
0041-5782 (Print) 0041-5782,1185
Value in Health,1186
257-8,1187
1/1/91,1188
12/1/09,1189
Nature New Biol.,1190
733-743,1191
Intra-operative change of gastric ph during laparotomic cholecystectomy under general anaesthesia: A prospective case-control study,1192
603-10,1193
"{""Maria Papapolydorou"",""Taslima Rahman"",""William D. Schafer"",""Lori Parker""}",1194
733752,1195
465-6,1196
7/1/04,1197
Symptoms tell it all: a systematic review of the value of symptom assessment to predict survival in advanced cancer patients.,1198
782541,1199
2571,1200
Eur J Cardiovasc Nurs,1201
"{""Kevin Patrick"",""Jill Rybar"",""Linda Hill"",""Sara Baird"",""Raul Coimbra"",""Susanna Concha-Garcia""}",1202
"{""F Vin"",""F A Allaert"",""J P Benigni"",""S Sadoun""}",1203
756208,1204
850418,1205
Journal of sports sciences,1206
"{""C K Naspitz"",""J O Warner""}",1207
"{""Jae Jun Lee"",""Sang Yong Song"",""Soomin Ahn"",""Young Lyun Oh"",""Ji-Youn Sung"",""Chang Ohk Sung"",""Yoo-Young Lee""}",1208
Surg. Endosc. Interv. Tech.,1209
917417,1210
875733,1211
5/1/12,1212
Pediatric Infectious Disease Journal,1213
1171-1178,1214
0003-0805 (Print) 0003-0805,1215
Epithelial Splicing Regulatory Proteins 1 (ESRP1) and 2 (ESRP2) Suppress Cancer Cell Motility via Different Mechanisms.,1216
Ethically justified system-level decisions in health care: Toward a decision support workbook for healthcare leaders,1217
European journal of applied physiology and occupational physiology,1218
Preliminary validity and reliability of a Thai Berlin questionnaire in stroke patients,1219
Military Medicine,1220
631-8,1221
711472,1222
"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz",1223
An Assessment of Voluntary Adolescent Mental Health Screening and Referral in a Children's Hospital Emergency Department,1224
Arch Surg,1225
8/1/15,1226
Prevalence of different morphologic forms of the human tongue in young Finns.,1227
2425-31,1228
Progesterone receptor PROGINS and +331G/A polymorphisms confer susceptibility to ovarian cancer: a meta-analysis based on 17 studies.,1229
"{""M. Thomas"",""E. Fairholme"",""N. Nichols"",""M. George""}",1230
366275,1231
European journal of cancer care,1232
893573,1233
Alcohol-related morbidity and mortality.,1234
"{""A. Sengupta"",""D. DA  - Feb DO  - 23/1/63 [pii] DP  - Nlm ET  - 2008/01/22 Karsies"",""G. U. Liepa""}",1235
Clinical course of patients with aspirin-exacerbated     respiratory disease: can we predict the prognosis?,1236
Rheumatology,1237
52-63,1238
Safety and efficacy of weekly nab���-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,1239
6/1/97,1240
1532-8201,1241
TAKAYASUSCHE ARTERIITIS MIT MULTIPLEN INTRAKRANIELLEN ANEURYSMEN,1242
455406,1243
331-373,1244
5782,1245
kor,1246
"{""Milagros M. Sessions"",""Kevin J. Miller""}",1247
Antimicrobial susceptibility among Gram-positive organisms collected from pediatric patients globally between 2004 and 2011: results from the Tigecycline Evaluation and Surveillance Trial,1248
Aging Ment Health,1249
The change in eating disorder symptoms scale: Scale development and psychometric properties,1250
0195-6701 (Print) 0195-6701,1251
0020-7292,1252
J.Am.Geriatr.Soc.,1253
"{""Carolyn Gotay""}",1254
189-196,1255
1556-1579,1256
Bmj Open,1257
2008,1258
112716,1259
THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGHTH ANNUAL MEETING IN LONDON,1260
[The use of intravascular nitinol stents in the treatment of subclavian vein compression for thoracic outlet syndrome].,1261
13408,1262
Exercise-induced changes of the upper extremity in chronic stroke survivors,1263
The CARE guidelines: consensus-based clinical case reporting guideline development.,1264
660168,1265
0145-6008,1266
25,1267
"{""R. A. Ord"",""A. Salama"",""R. Movahed"",""S. A. McClure""}",1268
Bone density and body composition in young women with chronic fatigue syndrome.,1269
AUST NZ J MENT HEALTH NURS,1270
European journal of emergency medicine : official journal of the European Society for Emergency Medicine,1271
[Anesthetic gases exposure: findings from a 13 year environmental and biological monitoring in a hospital company].,1272
673560,1273
978471,1274
"The importance, and important limitations, of ultrasound imaging for evaluating thyroid nodules.",1275
408062,1276
Cd006178,1277
Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,1278
747279,1279
New therapies in soft tissue sarcoma,1280
788507,1281
841679,1282
889260,1283
341-51,1284
Delayed costs of suppressed pain.,1285
"{""Marie-Pierre Gagnon"",""Claude Sicotte"",""��dith-Romy Nsangou"",""Sonya Grenier"",""Julie Payne-Gagnon""}",1286
Glob J Health Sci,1287
"Journal of cardiovascular medicine (Hagerstown, Md.)",1288
664-669,1289
776651,1290
Use of a Brief Phone Call After ED Discharge,1291
185-91,1292
A cadaver model to evaluate the accuracy and reproducibility of plain radiograph step and gap measurements for intra-articular fracture of the distal radius.,1293
A novel approach to control hyperglycemia in type 2 diabetes: sodium glucose co-transport (SGLT) inhibitors: systematic review and meta-analysis of randomized trials.,1294
"{""Karen K Lam"",""Steven C Brooks"",""Laurie J Morrison""}",1295
0933-7407,1296
Ann. Hematol.,1297
Hernia : the journal of hernias and abdominal wall surgery,1298
Competencies for undergraduate community-based education for the health professions - A systematic review.,1299
10/1/12,1300
431348,1301
0895-2841,1302
144-147,1303
275675,1304
"{""J Arana"",""E Rezola"",""A Villanueva"",""M I Intxaurrondo"",""M Su̱ol"",""I Eizaguirre"",""J Garay""}",1305
"{""M. Sinaki""}",1306
"{""R. T. Malison"",""E. F. Pace-Schott"",""V. Coric"",""P. T. Morgan"",""R. Stickgold"",""Z. H. Sahul""}",1307
1522-726X,1308
Pool fencing for preventing drowning in children.,1309
"Molecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology, ASCB",1310
"{""Raffaele De Caterina"",""Giulia Renda"",""Steen Dalby Kristensen""}",1311
Revista de Neurologia,1312
Pr̩vention de l'insuffisance r̩nale induite par les produits de contrnste iodes,1313
43-4,1314
855970,1315
57-65,1316
Oncology nursing forum,1317
1433-41,1318
1467-789X,1319
Are stretches effective in the prevention and treatment of glenohumeral internal rotation deficit?,1320
1058-0832,1321
Ann Pharmacother,1322
2014,1323
676042,1324
1569-8041,1325
495319,1326
Journal of Rheumatology,1327
Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,1328
Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions,1329
"{""W. T. Creasman"",""S. Pecorelli"",""J. L. Benedet"",""J. H. Shepherd""}",1330
Retrovirus-mediated WASP gene transfer corrects Wiskott-Aldrich syndrome T-cell dysfunction.,1331
1558-3597,1332
929971,1333
Women's experiences of acupuncture during labour,1334
382297,1335
2/1/12,1336
0030-1876 (Print) 0030-1876,1337
"{""P. Tarraga-Lopez"",""J. M. Ocana-Lopez"",""J. Miguel-Clave"",""J. Solera-Albero"",""M. Cerdan-Oliver"",""M. A. Lopez-Cara"",""A. Celada-Rodriguez""}",1338
999-1004,1339
347,1340
"{""Silke Zimmermann"",""Stefan A Stachelhaus"",""Christiane Hollmann""}",1341
1879-1026,1342
"{""C. Jayasumana"",""R. Gajanayake"",""S. Siribaddana""}",1343
Soc Sci Med,1344
Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,1345
"{""S. Kato"",""M. Ishida"",""H. Sakuma""}",1346
"{""A D Nageswari"",""S Vani"",""P Muthuveeralakshmi"",""S Shanmugalakshmi"",""V Dheenadhayalan"",""G Arivarignan"",""R M Pitchappan""}",1347
752280,1348
336-49,1349
774-9,1350
57-64,1351
409-414,1352
476191,1353
283460,1354
"Prevalence, molecular characterization, and phenotypic confirmation of extended-spectrum beta-lactamases in Escherichia coli, Klebsiella pneumoniae, and Klebsiella oxytoca at the Radboud University Nijmegen Medical Centre in The Netherlands",1355
0962-2802,1356
"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",1357
0966-6362 DO  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002,1358
841-7,1359
Minerva Cardioangiol,1360
"{""Aitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Katz Koppitz L Aguilar"",""Lisa M. Mitchell""}",1361
38,1362
2/17/10,1363
938092,1364
658707,1365
Effects of multifunctional fabrics on cardiac autonomic tone and psychological state,1366
Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1�_ in pancreatic rat �_-cells via the IRE1�/XBP1s pathway.,1367
"{""S. Sakamoto"",""Y. Okumura""}",1368
967376,1369
684757,1370
Sporadic Duane's Retraction Syndrome Associated with Imperforate Anus: Case Report.,1371
Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.,1372
231-47,1373
1088-0224,1374
e1001835; discussion e1001835-e1001835; discussion e1001835,1375
[New aspects in hernia surgery].,1376
5/20/09,1377
835-42,1378
1532-7361,1379
"Strategies for partner notification for sexually transmitted infections, including HIV.",1380
667611,1381
Arch.Gen.Psychiatry,1382
970712,1383
"{""K. Peisker"",""B. Singh"",""S. Sanyal"",""Q. Chai"",""X. Ge"",""N. Metzendorf"",""S. Dasgupta""}",1384
13-14,1385
187552,1386
J Rheumatol,1387
Abstracts 15,1388
Med Sci Sports Exerc,1389
"{""O Ceki̤"",""C Batman""}",1390
833251,1391
180827,1392
1241; author reply 1241,1393
361906,1394
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,1395
Addict.Behav.,1396
8/1/13,1397
149-156,1398
1/1/03,1399
448010,1400
1532-821X,1401
"{""B O Olley""}",1402
The effect of lymphatico-venous anastomosis for an intractable ulcer at the lower leg in a marked obese patient.,1403
427933,1404
Anaesthesia,1405
"{""P. Phanthunane"",""M. Bertram"",""H. Whiteford"",""T. Vos""}",1406
"{""A. Sudo"",""S. Ishiguro"",""K. Iida""}",1407
Ann. N. Y. Acad. Sci.,1408
The role of transforming growth factor-beta-mediated tumor-stroma interactions in prostate cancer progression: An integrative approach,1409
772616,1410
941515,1411
Long term follow-up of conservative treatment of severely traumatized maxillary incisors,1412
Strabismus,1413
Journal of the American Academy of Child and Adolescent Psychiatry,1414
"{""Xinran Wang"",""Chenhuan Ding"",""Lilan Chen"",""Shu Li"",""Ting Liu"",""Xia Yin"",""You Wang"",""Xiangjun Sun"",""Wen Di"",""He Li""}",1415
917231,1416
916713,1417
Raised intracranial pressure following abdominal closure in a polytrauma patient.,1418
0377-4929,1419
RADIOLOGY,1420
1438-8359,1421
1930-739X,1422
341-7,1423
198675,1424
316632,1425
11/1/96,1426
468-493,1427
1557-8550,1428
"{""R Tello"",""K Kandarpa"",""R F Munden"",""S Hooton"",""R Pugatch""}",1429
CT features of pulmonary arterial hypertension and its major subtypes: a systematic CT evaluation of 292 patients from the ASPIRE Registry.,1430
1282-9,1431
203935,1432
4/1/99,1433
63,1434
14402440,1435
Influence of two handwashing frequencies on reduction in colonizing flora with three handwashing products used by health care personnel.,1436
42135,1437
1108-18,1438
"{""R M Jones"",""P Conzen""}",1439
"Bradykinin is a mediator, but unlikely a trigger, of antiarrhythmic effects of ischemic preconditioning",1440
Exposure to second-hand smoke and the risk of tuberculosis in children and adults: a systematic review and meta-analysis of 18 observational studies.,1441
Am J Infect Control,1442
30272,1443
38-41,1444
Bioelectromagnetics,1445
1/1/09,1446
J. Bone Miner. Res.,1447
Rev Med Chir Soc Med Nat Iasi,1448
316-26; discussion 326-7,1449
Clin. Infect. Dis.,1450
Jan-55,1451
Acta clinica Belgica,1452
J. Cardiovasc. Electrophysiol.,1453
[New guidelines for bariatric surgery care: practical implications],1454
248075,1455
642-55,1456
Measures of exposure to the Well London Phase-1 intervention and their association with health well-being and social outcomes,1457
180588,1458
Feb-62,1459
Zeitschrift f��r Erkrankungen der Atmungsorgane mit Folia bronchologica,1460
"Child: Care, Health & Development",1461
222452,1462
"{""C. Gruppi"",""C. Medeiros"",""C. D. Frimm"",""M. Curi"",""E. Krieger"",""B. Trezza""}",1463
300-306,1464
"{""Prem Ramburuth"",""Massimiliano Tani""}",1465
Bulletin of the World Health Organization,1466
422-424,1467
J. Natl. Cancer Inst.,1468
"{""Alan David Widgerow"",""Laurence A. DB  - c8h DO  - 22101481 DP  - EBSCOhost Chait""}",1469
719532,1470
"Autonomic activity, pain, and perceived health in patients on sick leave due to stress-related illnesses",1471
1753-4666,1472
855912,1473
"{""Yong-Long Chi"",""Xiao-Lei Zhang"",""Nai-Feng Tian"",""Yao-Sen Wu"",""Xin-Lei Wu"",""Xiang-Yang Wang"",""Fang-Min Mao"",""Li-Jun Wu"",""Xu-Qi Hu""}",1474
Journal of science and medicine in sport / Sports Medicine Australia,1475
"{""H H̦ger"",""W Sieghart"",""T Klausberger"",""I Milenkovic"",""M Vasiljevic"",""D Maurer""}",1476
Physica D: Nonlinear Phenomena,1477
World J Pediatr Congenit Heart Surg,1478
1470-2738,1479
159-86,1480
564924,1481
"{""Marcus R Munaf�_"",""Mike W Peacey"",""In-Uck Park""}",1482
CNS spectrums,1483
379737,1484
116,1485
"{""G. Rahav"",""G. Regev-Yochay"",""I. Abullaish"",""A. Elhamdany"",""R. Malley"",""M. Raz"",""A. Goral"",""Y. Roytman"",""B. Shainberg"",""M. Varon"",""A. Ziv""}",1486
697286,1487
Diagnostic performance of body mass index to identify obesity as defined by body adiposity: a systematic review and meta-analysis.,1488
Swiss Med. Wkly,1489
"Health literacy and child health promotion: Implications for research, clinical care, and public policy",1490
1651-2006,1491
360147,1492
54,1493
[Use of probiotics and prebiotics in infant formulas].,1494
1471-2458,1495
Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.,1496
"Recognizing, naming, and measuring a family intensive care unit syndrome",1497
J. Am. Vet. Med. Assoc.,1498
925315,1499
0300-5771 (Print) 0300-5771,1500
0975-1491,1501
Studies on the biological activity of two strains of BCG: influence of production conditions.,1502
Chronic Illness,1503
Hoarse voice in adults: An evidence-based approach to the 12 minute consultation.,1504
332-3,1505
925-31,1506
Yoga may help manage binge eating disorder,1507
0033-8389 DO  - http://dx.doi.org/10.1016/j.rcl.2010.07.015,1508
2063-8,1509
Clinical Neuropsychologist,1510
"{""R. Danesi"",""S. Terrazzino"",""P. L. Canonico"",""A. A. Genazzani"",""S. Cargnin"",""M. Del Re""}",1511
Energy and Buildings,1512
231-5-,1513
Phys Med Biol,1514
"{""A. J. Ghia"",""V. J. Gonzalez"",""J. D. Tward"",""A. M. Stroup"",""D. K. Gaffney"",""L. Pappas""}",1515
International journal of epidemiology,1516
1/1/77,1517
Child & Family Social Work,1518
Turkish Online Journal of Educational Technology - TOJET,1519
176,1520
233544,1521
51,1522
Incidence of and risk factors for motor neurone disease in UK women: a prospective study.,1523
350,1524
"An observational study on the prevalence and pattern of opioid use in 25,479 patients with spine and radicular pain",1525
Ulcer Healing After Peripheral Intervention.,1526
"{""Hiroshi Akima"",""Kazunori Nosaka"",""Aya Tomita"",""Anthony J Blazevich"",""Takayuki Inami"",""Ryosuke Ando"",""Kohei Watanabe""}",1527
Cancer Epidemiology Biomarkers and Prevention,1528
1471-2288,1529
852213,1530
46,1531
"{""Masayuki Otsuki"",""Makoto Arakawa"",""Hidekazu Sonoda"",""Yasutaka Sasafuchi"",""Yuichi Kitasako"",""Junji Tagami""}",1532
255-62,1533
Preventing injuries through interventions for problem drinking: a systematic review of randomized controlled trials,1534
Biology of Blood and Marrow Transplantation,1535
Molecular Biology Reports,1536
29,1537
2496-502,1538
640230,1539
2072-6643,1540
"Journal of Health Communication : International Perspectives The Effect of an Internet-Based , Stage- Matched Message Intervention on Young Taiwanese Women ' s Physical Activity",1541
327157,1542
ger,1543
237077,1544
Community nursing issues in Maori mental health.,1545
283-4,1546
540850,1547
917-920,1548
708911,1549
Chronic heart failure: Current guideline recommendations and innovations. [German],1550
591-5,1551
"{""Julio S G Montaner"",""Kora Debeck"",""Evan Wood"",""Thomas Kerr"",""Edward J Mills"",""Dan Werb""}",1552
Monteggia lesions in adults. A multicenter Bota study,1553
"Taste, olfactory and food texture reward processing in the brain and obesity",1554
"{""Andreas Beelmann"",""Friedrich L̦sel""}",1555
Single bolus parecoxib attenuates sore throat after laryngeal microsurgery: A randomized double-blind control study,1556
International Journal of Oral and Maxillofacial Surgery,1557
Oral Oncol.,1558
811629,1559
Appl Nurs Res,1560
503528,1561
851773,1562
343-51,1563
"{""S. Dey"",""P. Bhattacharyya"",""B. K. Biswas"",""B. Bhattarai"",""P. Bhakta""}",1564
"{""Michela Miani"",""Decio L Eizirik"",""Laurence Ladri̬re"",""Maikel L Colli"",""Miriam Cnop""}",1565
Multiple endocrine neoplasia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene,1566
716785,1567
438681,1568
447-52 ST  - [Studies on cefotaxime (HR 756) concentration in human biliary tract and clinical effect for acute or subacute cholecystitis with cholelithiasis (author's transl)]-,1569
297-301,1570
Anti-hypertensive medicines prescribing for medical outpatients in a premier teaching hospital in Nigeria: a probable shift of paradigm.,1571
2/1/14,1572
672671,1573
Learning & Leading with Technology,1574
1932-6203,1575
"{""Benjamin Zendejas"",""Stanley J Hamstra"",""Rose Hatala"",""David A Cook"",""Amy T Wang"",""Jason H Szostek"",""Patricia J Erwin"",""Ryan Brydges""}",1576
1573-3955     1875-631X,1577
"{""Raymond N. Perrin""}",1578
"{""Thomas Scherer"",""Jose M Garcia"",""Victor Papusha"",""Ji-an Chen"",""Mark Asnicar"",""Joanna Smiechowska"",""Bobby Guillory"",""Christoph Buettner"",""Roy G Smith"",""Anriada Nassif""}",1579
592817,1580
Medical Teacher,1581
"{""E A M Janssen"",""C Brodin"",""P Ogreid"",""K Kjellevold"",""L G G��ransson"",""L Vatten"",""P R Romundstad"",""R Omdal"",""K Wildhagen""}",1582
Nurs Stand,1583
Inhaled anticholinergics and risk for acute urinary retention: A case-crossover and case-time-control study,1584
"{""L. J. Rapport"",""J. A. Griffen"",""L. A. Bieliauskas"",""C. Burt"",""R. C. Bryer""}",1585
Journal of Aging & Physical Activity,1586
-14400,1587
CD002843,1588
Comput Med Imaging Graph,1589
BMC neurology,1590
[Postacute care].,1591
J. Antimicrob. Chemother.,1592
"{""S. Gosavi"",""S. Gosavi""}",1593
4/1/15,1594
"{""J�_rgen Rehm"",""Gerhard Gmel"",""Maurizio Trevisan"",""Christopher T Sempos""}",1595
106,1596
1528-1140,1597
Transplantation,1598
Clinical Interventions In Aging,1599
369162,1600
"{""Linda L. Morris"",""Andrea Whitmer"",""Erik McIntosh""}",1601
5/1/02,1602
Clinical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients,1603
38413,1604
1526-7598,1605
276000,1606
J. Cardiovasc. Med.,1607
677752,1608
Eating Behaviors,1609
123492,1610
"Normalisation of left ventricular systolic function after change from VVI pacing to biventricular pacing in a child with congenital complete atrioventricular block, long-QT syndrome, and congenital muscular dystrophy: a 10-year follow-up.",1611
1531-7,1612
3/28/73,1613
Cognitive impairment and risk of cardiovascular events and mortality.,1614
10/1/11,1615
33,1616
67,1617
Blood 25-hydroxyvitamin D concentration and hypertension: a meta-analysis.,1618
721,1619
Gut,1620
Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,1621
"{""Anastasiou M"",""Tzortzopoulou A"",""Emexidis T"",""Koudouna E"",""Pouliou A"",""Vasilas N""}",1622
JPN. J. ANESTHESIOL.,1623
Case Rep.Med.,1624
663339,1625
264151,1626
Acta Clin. Croat.,1627
112-7,1628
0016-5085,1629
"{""Gerlane ��ngela da Costa Moreira"",""Denyse Dutra Alencar Vasconcelos"",""Amanda Costa de Freitas"",""Carla Cristina Braga Maranh���o"",""Danielle Figueiredo Patricio""}",1630
1940-6215,1631
217418,1632
446-53,1633
Acta obstetricia et gynecologica Scandinavica,1634
"{""S Y Chen"",""H Chen"",""H Y Li"",""J Zhang"",""Y H Hua""}",1635
"Agitation, aggression, and disinhibition syndromes after traumatic brain injury",1636
1473-5598,1637
Eur J Clin Nutr,1638
J. Am. Coll. Cardiol.,1639
"{""Kentaro Chino"",""Hideyuki Takahashi"",""Ryota Akagi"",""Michiko Dohi""}",1640
0023-6837,1641
1776-2588,1642
1578-1968,1643
34517,1644
258486,1645
1476-4687,1646
From task characteristics to learning: A systematic review.,1647
European Respiratory Journal,1648
1883-94,1649
151-158,1650
BMC Medical Research Methodology,1651
203-277,1652
Life stress and the long-term treatment course of recurrent depression: III. Nonsevere life events predict recurrence for medicated patients over 3 years,1653
Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.,1654
The epidemiology of injury for an elite junior Australian Football cohort,1655
