,0,1,2
71,article_jvolumn,11,0
72,article_jissue,3,0
73,article_jissue,3,0
74,article_jcreated_at,,0
75,article_jcreated_at,,0
76,article_pagination,323-330,0
77,article_pagination,323-330,0
78,author_list,"{""G̩raldine Martin-Gaujard"",""Floriane Delphin-Combe"",""Isabelle Rouch"",""Solveig Relland"",""Pierre Krolak-Salmon""}",1
79,author_list,"{""Graldine Martin-Gaujard"",""Floriane Delphin-Combe"",""Isabelle Rouch"",""Solveig Relland"",""Pierre Krolak-Salmon""}",0
80,article_title,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,0
81,article_title,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,0
82,article_language,eng,0
83,article_language,eng,0
84,journal_title,Actas espa̱olas de psiquiatr�_a,1
85,journal_title,Actas espaolas de psiquiatr_a,0
86,jounral_abbreviation,Actas Esp Psiquiatr,0
87,jounral_abbreviation,Actas Esp Psiquiatr,0
88,journal_issn,1578-2735,0
89,journal_issn,1578-2735,0
90,article_jvolumn,41,0
91,article_jvolumn,41,0
92,article_jissue,3,0
93,article_jissue,3,0
94,article_jcreated_at,5/1/13,1
95,article_jcreated_at,1/13/05,0
96,article_pagination,196-203,0
97,article_pagination,196-203,0
98,author_list,"{""Angel Rosa-Alc����zar"",""Ana I Rosa-Alc����zar"",""Marina Iniesta-Sep���lveda""}",1
99,author_list,"{""Angel Rosa-Alczar"",""Ana I Rosa-Alczar"",""Marina Iniesta-Sep_lveda""}",0
100,article_title,Cost-effectiveness of interventions promoting physical activity.,0
101,article_title,Cost-effectiveness of interventions promoting physical activity.,0
102,article_language,eng,0
103,article_language,eng,0
104,journal_title,British journal of sports medicine,0
105,journal_title,British journal of sports medicine,0
106,jounral_abbreviation,Br J Sports Med,0
107,jounral_abbreviation,Br J Sports Med,0
108,journal_issn,1473-0480,0
109,journal_issn,1473-0480,0
110,article_jvolumn,43,0
111,article_jvolumn,43,0
112,article_jissue,1,0
113,article_jissue,1,0
114,article_jcreated_at,1/1/09,1
115,article_jcreated_at,1/9/01,0
116,article_pagination,70-6,1
117,article_pagination,Jun-70,0
118,author_list,"{""T Reinhold"",""F M�_ller-Riemenschneider"",""S N Willich""}",1
119,author_list,"{""T Reinhold"",""F M_ller-Riemenschneider"",""S N Willich""}",0
120,article_title,[Laparoscopic appendectomy after the learning curve].,0
121,article_title,[Laparoscopic appendectomy after the learning curve].,0
122,article_language,spa,0
123,article_language,spa,0
124,journal_title,Cirug�_a Pedi��trica: Organo Oficial De La Sociedad Espa̱ola De Cirug�_a Pedi��trica,1
125,journal_title,Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica,0
126,jounral_abbreviation,Cir Pediatr,0
127,jounral_abbreviation,Cir Pediatr,0
128,journal_issn,0214-1221,0
129,journal_issn,0214-1221,0
130,article_jvolumn,21,0
131,article_jvolumn,21,0
132,article_jissue,3,0
133,article_jissue,3,0
134,article_jcreated_at,7/1/08,1
135,article_jcreated_at,1/8/07,0
136,article_pagination,167-72,0
137,article_pagination,167-72,0
138,author_list,"{""J Arana"",""E Rezola"",""A Villanueva"",""M I Intxaurrondo"",""M Su̱ol"",""I Eizaguirre"",""J Garay""}",1
139,author_list,"{""J Arana"",""E Rezola"",""A Villanueva"",""M I Intxaurrondo"",""M Suol"",""I Eizaguirre"",""J Garay""}",0
140,article_title,Modelling the effects of subjective and objective decision making in scientific peer review.,0
141,article_title,Modelling the effects of subjective and objective decision making in scientific peer review.,0
142,article_language,eng,0
143,article_language,eng,0
144,journal_title,Nature,0
145,journal_title,Nature,0
146,jounral_abbreviation,Nature,0
147,jounral_abbreviation,Nature,0
148,journal_issn,1476-4687,0
149,journal_issn,1476-4687,0
150,article_jvolumn,506,0
151,article_jvolumn,506,0
152,article_jissue,7486,0
153,article_jissue,7486,0
154,article_jcreated_at,2/6/14,1
155,article_jcreated_at,6/14/02,0
156,article_pagination,93-6,1
157,article_pagination,Jun-93,0
158,author_list,"{""Marcus R Munaf�_"",""Mike W Peacey"",""In-Uck Park""}",1
159,author_list,"{""Marcus R Munaf_"",""Mike W Peacey"",""In-Uck Park""}",0
160,article_title,Different renal toxicity profiles in the association of cyclosporine and tacrolimus with sirolimus in rats.,0
161,article_title,Different renal toxicity profiles in the association of cyclosporine and tacrolimus with sirolimus in rats.,0
162,article_language,eng,0
163,article_language,eng,0
164,journal_title,"Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association",0
165,journal_title,"Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association",0
166,jounral_abbreviation,Nephrol. Dial. Transplant.,0
167,jounral_abbreviation,Nephrol. Dial. Transplant.,0
168,journal_issn,1460-2385,0
169,journal_issn,1460-2385,0
170,article_jvolumn,23,0
171,article_jvolumn,23,0
172,article_jissue,10,0
173,article_jissue,10,0
174,article_jcreated_at,10/1/08,1
175,article_jcreated_at,1/8/10,0
176,article_pagination,3111-9,1
177,article_pagination,11-Sep,0
178,author_list,"{""N̼ria Lloberas"",""Marcel la Franquesa"",""Josep M Cruzado"",""Josep M Griny�_"",""In̩s Rama"",""Gabriela Alperovich"",""Immaculada Herrero-Fresneda"",""Joan Torras"",""Pepita Gim̩nez-Bonaf̩""}",1
179,author_list,"{""N_ria Lloberas"",""Marcel la Franquesa"",""Josep M Cruzado"",""Josep M Griny_"",""Ins Rama"",""Gabriela Alperovich"",""Immaculada Herrero-Fresneda"",""Joan Torras"",""Pepita Gimnez-Bonaf""}",0
180,article_title,Bruxismo em crian̤as Bruxism in children,1
181,article_title,Bruxismo em crian_as Bruxism in children,0
182,article_language,pt,0
183,article_language,pt,0
184,journal_title,,0
185,journal_title,,0
186,jounral_abbreviation,,0
187,jounral_abbreviation,,0
188,journal_issn,,0
189,journal_issn,,0
190,article_jvolumn,3,0
191,article_jvolumn,3,0
192,article_jissue,2,0
193,article_jissue,2,0
194,article_jcreated_at,,0
195,article_jcreated_at,,0
196,article_pagination,91-8,1
197,article_pagination,Aug-91,0
198,author_list,"{""Ronaldo Fazzi"",""Ana Estela Haddad"",""Maria Salete Nah��s Pires Corr̻a""}",1
199,author_list,"{""Ronaldo Fazzi"",""Ana Estela Haddad"",""Maria Salete Nahs Pires Corr_a""}",0
200,article_title,[Use of probiotics and prebiotics in infant formulas].,0
201,article_title,[Use of probiotics and prebiotics in infant formulas].,0
202,article_language,spa,0
203,article_language,spa,0
204,journal_title,Prediccion de la masa muscular apendicular esqueletica basado en mediciones antropometricas en Adultos Mayores Chilenos.,0
205,journal_title,Prediccion de la masa muscular apendicular esqueletica basado en mediciones antropometricas en Adultos Mayores Chilenos.,0
206,jounral_abbreviation,,0
207,jounral_abbreviation,,0
208,journal_issn,1699-5198,0
209,journal_issn,1699-5198,0
210,article_jvolumn,31,0
211,article_jvolumn,31,0
212,article_jissue,,1
213,article_jissue,-1,0
214,article_jcreated_at,1/1/15,1
215,article_jcreated_at,1/15/01,0
216,article_pagination,72-7,1
217,article_pagination,Jul-72,0
218,author_list,"{""Venancio Mart�_nez Su��rez""}",1
219,author_list,"{""Venancio Mart_nez Surez""}",0
220,article_title,"The association between urinary cortisol excretion and cardiovascular risk factors, bone status and quality of life in the population.",0
221,article_title,"The association between urinary cortisol excretion and cardiovascular risk factors, bone status and quality of life in the population.",0
222,article_language,eng,0
223,article_language,eng,0
224,journal_title,Steroids,0
225,journal_title,Steroids,0
226,jounral_abbreviation,Steroids,0
227,jounral_abbreviation,Steroids,0
228,journal_issn,1878-5867,0
229,journal_issn,1878-5867,0
230,article_jvolumn,101,0
231,article_jvolumn,101,0
232,article_jissue,,1
233,article_jissue,-1,0
234,article_jcreated_at,9/1/15,1
235,article_jcreated_at,1/15/09,0
236,article_pagination,71-7,1
237,article_pagination,Jul-71,0
238,author_list,"{""Kerstin Landin-Wilhelmsen"",""G̦ran Oler̦d"",""Oskar Ragnarsson"",""Penelope Trimpou""}",1
239,author_list,"{""Kerstin Landin-Wilhelmsen"",""G_ran Oler_d"",""Oskar Ragnarsson"",""Penelope Trimpou""}",0
240,article_title,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1�_ in pancreatic rat �_-cells via the IRE1�/XBP1s pathway.,1
241,article_title,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1_ in pancreatic rat _-cells via the IRE1/XBP1s pathway.,0
242,article_language,eng,0
243,article_language,eng,0
244,journal_title,Endocrinology,0
245,journal_title,Endocrinology,0
246,jounral_abbreviation,Endocrinology,0
247,jounral_abbreviation,Endocrinology,0
248,journal_issn,1945-7170,0
249,journal_issn,1945-7170,0
250,article_jvolumn,153,0
251,article_jvolumn,153,0
252,article_jissue,7,0
253,article_jissue,7,0
254,article_jcreated_at,7/1/12,1
255,article_jcreated_at,1/12/07,0
256,article_pagination,3017-28,0
257,article_pagination,3017-28,0
258,author_list,"{""Michela Miani"",""Decio L Eizirik"",""Laurence Ladri̬re"",""Maikel L Colli"",""Miriam Cnop""}",1
259,author_list,"{""Michela Miani"",""Decio L Eizirik"",""Laurence Ladrire"",""Maikel L Colli"",""Miriam Cnop""}",0
260,article_title,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,0
261,article_title,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,0
262,article_language,eng,0
263,article_language,eng,0
264,journal_title,Turk. J. Pediatr.,0
265,journal_title,Turk. J. Pediatr.,0
266,jounral_abbreviation,,0
267,jounral_abbreviation,,0
268,journal_issn,0041-4301,0
269,journal_issn,0041-4301,0
270,article_jvolumn,50,0
271,article_jvolumn,50,0
272,article_jissue,4,0
273,article_jissue,4,0
274,article_jcreated_at,7/1/08,1
275,article_jcreated_at,1/8/07,0
276,article_pagination,373-6,0
277,article_pagination,373-6,0
278,author_list,"{""Akin Uz�_mc�_gil"",""Meral Top̤u"",""M Fani Bozkurt"",""Sinem Akg�_l""}",1
279,author_list,"{""Akin Uz_mc_gil"",""Meral Top_u"",""M Fani Bozkurt"",""Sinem Akg_l""}",0
280,article_title,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources,0
281,article_title,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources,0
282,article_language,,0
283,article_language,,0
284,journal_title,Journal of the American Geriatrics Society,0
285,journal_title,Journal of the American Geriatrics Society,0
286,jounral_abbreviation,J.Am.Geriatr.Soc.,0
287,jounral_abbreviation,J.Am.Geriatr.Soc.,0
288,journal_issn,Feb-14,1
289,journal_issn,14-Feb,0
290,article_jvolumn,61,0
291,article_jvolumn,61,0
292,article_jissue,7,0
293,article_jissue,7,0
294,article_jcreated_at,1/1/13,1
295,article_jcreated_at,1/13/01,0
296,article_pagination,1182-7,0
297,article_pagination,1182-7,0
298,author_list,"{""Jamehl L. Demons"",""Jeff D. Williamson"",""Kathryn E. Callahan"",""James Lovato"",""Janice S. Lawlor"",""Hal H. Atkinson"",""Ann Lambros"",""Franklin S. Watkins"",""Kaycee M. Sink"",""Brooke R. Davis"",""Mary F. Lyles""}",0
299,author_list,"{""Jamehl L. Demons"",""Jeff D. Williamson"",""Kathryn E. Callahan"",""James Lovato"",""Janice S. Lawlor"",""Hal H. Atkinson"",""Ann Lambros"",""Franklin S. Watkins"",""Kaycee M. Sink"",""Brooke R. Davis"",""Mary F. Lyles""}",0
300,article_title,"The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits �1, �_2, and � along their extrasynaptic cell membrane.",1
301,article_title,"The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1, _2, and  along their extrasynaptic cell membrane.",0
302,article_language,eng,0
303,article_language,eng,0
304,journal_title,Neuroscience,0
305,journal_title,Neuroscience,0
306,jounral_abbreviation,Neuroscience,0
307,jounral_abbreviation,Neuroscience,0
308,journal_issn,1873-7544,0
309,journal_issn,1873-7544,0
310,article_jvolumn,254,0
311,article_jvolumn,254,0
312,article_jissue,,1
313,article_jissue,-1,0
314,article_jcreated_at,12/19/13,0
315,article_jcreated_at,12/19/13,0
316,article_pagination,80-96,0
317,article_pagination,80-96,0
318,author_list,"{""H H̦ger"",""W Sieghart"",""T Klausberger"",""I Milenkovic"",""M Vasiljevic"",""D Maurer""}",1
319,author_list,"{""H H_ger"",""W Sieghart"",""T Klausberger"",""I Milenkovic"",""M Vasiljevic"",""D Maurer""}",0
320,article_title,[Osteoporosis prevention in patients with low energy hip fractures hospitalized in the orthopedic department],0
321,article_title,[Osteoporosis prevention in patients with low energy hip fractures hospitalized in the orthopedic department],0
322,article_language,dan,0
323,article_language,dan,0
324,journal_title,Ugeskr Laeger,0
325,journal_title,Ugeskr Laeger,0
326,jounral_abbreviation,Ugeskrift for laeger,0
327,jounral_abbreviation,Ugeskrift for laeger,0
328,journal_issn,0041-5782 (Print) 0041-5782,0
329,journal_issn,0041-5782 (Print) 0041-5782,0
330,article_jvolumn,164,0
331,article_jvolumn,164,0
332,article_jissue,27,0
333,article_jissue,27,0
334,article_jcreated_at,1/1/02,1
335,article_jcreated_at,1/2/01,0
336,article_pagination,3541-4,1
337,article_pagination,Apr-41,0
338,author_list,"{""C. B. Mogensen"",""I. B. Jacobsen"",""L. Wiboe""}",0
339,author_list,"{""C. B. Mogensen"",""I. B. Jacobsen"",""L. Wiboe""}",0
340,article_title,Child social skills training in developmental crime prevention: effects on antisocial behavior and social competence.,0
341,article_title,Child social skills training in developmental crime prevention: effects on antisocial behavior and social competence.,0
342,article_language,eng,0
343,article_language,eng,0
344,journal_title,Psicothema,0
345,journal_title,Psicothema,0
346,jounral_abbreviation,Psicothema,0
347,jounral_abbreviation,Psicothema,0
348,journal_issn,0214-9915,0
349,journal_issn,0214-9915,0
350,article_jvolumn,18,0
351,article_jvolumn,18,0
352,article_jissue,3,0
353,article_jissue,3,0
354,article_jcreated_at,8/1/06,1
355,article_jcreated_at,1/6/08,0
356,article_pagination,603-10,0
357,article_pagination,603-10,0
358,author_list,"{""Andreas Beelmann"",""Friedrich L̦sel""}",1
359,author_list,"{""Andreas Beelmann"",""Friedrich L_sel""}",0
360,article_title,"Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do not prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study.",0
361,article_title,"Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do not prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study.",0
362,article_language,eng,0
363,article_language,eng,0
364,journal_title,European Journal Of Anaesthesiology,0
365,journal_title,European Journal Of Anaesthesiology,0
366,jounral_abbreviation,Eur J Anaesthesiol,0
367,jounral_abbreviation,Eur J Anaesthesiol,0
368,journal_issn,1365-2346,0
369,journal_issn,1365-2346,0
370,article_jvolumn,32,0
371,article_jvolumn,32,0
372,article_jissue,4,0
373,article_jissue,4,0
374,article_jcreated_at,4/1/15,1
375,article_jcreated_at,1/15/04,0
376,article_pagination,248-54,0
377,article_pagination,248-54,0
378,author_list,"{""Delia Aguado"",""Javier Benito"",""Ignacio A G���_mez de Segura"",""Mariana Abreu"",""Javier Garc���_a-Fern����ndez""}",1
379,author_list,"{""Delia Aguado"",""Javier Benito"",""Ignacio A G_mez de Segura"",""Mariana Abreu"",""Javier Garc_a-Fernndez""}",0
380,article_title,An evaluation of ultrasound imaging for identification of lumbar intervertebral level.,0
381,article_title,An evaluation of ultrasound imaging for identification of lumbar intervertebral level.,0
382,article_language,eng,0
383,article_language,eng,0
384,journal_title,Anaesthesia,0
385,journal_title,Anaesthesia,0
386,jounral_abbreviation,Anaesthesia,0
387,jounral_abbreviation,Anaesthesia,0
388,journal_issn,Mar-09,1
389,journal_issn,9-Mar,0
390,article_jvolumn,57,0
391,article_jvolumn,57,0
392,article_jissue,3,0
393,article_jissue,3,0
394,article_jcreated_at,3/1/02,1
395,article_jcreated_at,1/2/03,0
396,article_pagination,277-80,0
397,article_pagination,277-80,0
398,author_list,"{""M P Reilly"",""S Kuchi"",""G Furness""}",0
399,author_list,"{""M P Reilly"",""S Kuchi"",""G Furness""}",0
